time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
376.10,3.715156,949.687,3.5282353561720003,0.4115,1,12,35.79,33.4
377.00,3.749531,285.937,1.072129645547,0.2102,1,12,18.88,33.4
377.99,3.733281,468.125,1.747642168125,0.3903,1,12,110.40,33.5
379.02,3.741406,309.062,1.156326421172,0.4066,1,12,48.91,33.5
380.19,3.746718,264.375,0.9905385712500001,0.3309,1,12,165.83,33.5
381.24,3.751875,240.937,0.9039655068750001,0.1601,1,12,14.44,33.4
382.07,3.751093,232.5,0.8721291225000001,0.1743,1,12,13.96,33.4
383.04,3.680625,1387.187,5.105715151875,0.5330,1,12,51.24,33.4
384.08,3.711562,708.437,2.629407848594,0.4524,1,12,125.41,33.6
384.99,3.711875,759.375,2.8187050781250003,0.4560,1,12,24.84,33.6
386.05,3.690156,1506.562,5.559448803672,0.3766,1,12,43.00,33.6
387.04,3.721875,626.25,2.3308242187499997,0.4427,1,12,132.35,33.5
388.08,3.725781,1232.187,4.590858913047,0.3962,1,12,23.69,33.5
389.10,3.714218,781.25,2.9017328124999997,0.4095,1,12,58.66,33.5
390.14,3.728437,495.312,1.846739587344,0.3598,1,12,18.31,33.5
391.17,3.720625,643.437,2.393987788125,0.3620,1,12,15.44,33.5
392.10,3.719843,557.187,2.0726481616409997,0.4415,1,12,16.33,33.5
393.18,3.733593,525.937,1.9636347016409998,0.3141,1,12,14.38,33.5
394.41,3.722812,887.187,3.3028304098440002,0.3550,1,12,15.41,33.5
395.22,3.718437,738.75,2.74699533375,0.4439,1,12,14.33,33.5
396.37,3.717656,979.687,3.6421392536719996,0.4075,1,12,13.33,33.5
397.23,3.73375,536.25,2.0022234375,0.3653,1,12,13.25,33.5
398.25,3.732031,492.812,1.8391896611720002,0.3620,1,12,17.89,33.5
399.24,3.736406,520.312,1.944096878672,0.3367,1,12,16.64,33.5
400.29,3.738281,358.125,1.3387718831250002,0.3301,1,12,15.32,33.5
401.24,3.727812,605.0,2.25532626,0.3369,1,12,20.04,33.5
402.39,3.726718,531.562,1.980981673516,0.3302,1,12,14.45,33.5
403.36,3.736562,470.0,1.75618414,0.3509,1,12,14.13,33.8
404.37,3.733125,406.562,1.5177467662500002,0.3131,1,12,17.67,33.8
405.61,3.734531,489.687,1.8287512817970002,0.3349,1,12,15.11,33.8
406.43,3.734062,484.687,1.8098513085940002,0.3604,1,12,14.04,33.6
407.26,3.732187,434.062,1.620000553594,0.3183,1,12,14.61,33.6
408.37,3.734062,491.562,1.835522984844,0.3496,1,12,14.52,33.6
409.68,3.737187,429.687,1.605820670469,0.3517,1,12,16.46,33.6
410.40,3.735625,504.062,1.8829866087500002,0.3409,1,12,19.48,33.6
411.37,3.730312,644.687,2.404883652344,0.3483,1,12,15.78,33.6
412.70,3.724218,618.125,2.30203225125,0.3550,1,12,17.58,33.6
413.43,3.728437,585.312,2.182298917344,0.3448,1,12,14.91,33.6
414.42,3.734531,398.437,1.487975328047,0.3266,1,12,15.61,33.6
415.37,3.732656,455.625,1.70069139,0.3191,1,12,14.48,33.6
416.48,3.735312,480.625,1.79528433,0.3091,1,12,14.24,33.6
417.53,3.735625,382.187,1.427707311875,0.3371,1,12,14.80,33.5
418.59,3.721718,708.125,2.63544155875,0.4302,1,12,14.92,33.5
419.47,3.71875,781.562,2.9064336875,0.4419,1,12,14.33,33.5
420.47,3.742812,276.562,1.035119572344,0.5256,1,12,28.89,33.5
421.41,3.747656,258.437,0.9685329736720001,0.2399,1,12,86.02,33.5
422.34,3.736875,390.0,1.45738125,0.4214,1,12,18.61,33.5
423.73,3.724687,453.75,1.6900767262499998,0.4044,1,12,19.74,33.6
424.45,3.747343,250.0,0.93683575,0.2131,1,12,14.76,33.6
425.38,3.726718,750.0,2.7950385,0.3902,1,12,16.66,33.6
426.48,3.728125,570.0,2.1250312499999997,0.2654,1,12,15.56,33.6
427.56,3.728281,555.625,2.071526130625,0.4931,1,12,219.24,33.6
428.51,3.730312,450.937,1.6821357023440002,0.4314,1,12,17.54,33.6
429.55,3.727031,557.812,2.078982616172,0.4189,1,12,399.00,33.7
430.53,3.742656,575.312,2.1531949086720004,0.3894,1,12,145.01,33.7
431.64,3.713281,814.375,3.0240032143749995,0.4748,1,12,206.50,33.7
432.52,3.731093,512.5,1.9121851625,0.3341,1,12,562.21,33.7
433.57,3.73375,484.375,1.80853515625,0.3590,1,12,157.59,33.7
434.88,3.737656,384.062,1.435491638672,0.3230,1,12,19.69,33.6
435.78,3.735,416.875,1.557028125,0.3343,1,12,201.12,33.6
436.74,3.75125,151.875,0.56972109375,0.1228,1,12,13.98,33.6
437.72,3.739218,377.187,1.410384419766,0.2728,1,12,16.98,33.6
438.71,3.70875,1162.5,4.311421875000001,0.4279,1,12,22.13,33.6
439.71,3.720781,728.75,2.7115191537500003,0.2341,1,12,24.74,33.6
440.69,3.735781,397.5,1.4849729475,0.4408,1,12,16.49,33.6
441.65,3.726562,624.687,2.3279348360939998,0.3584,1,12,17.16,33.6
442.66,3.7325,517.187,1.9304004775,0.4218,1,12,38.25,33.8
443.60,3.744687,274.687,1.028616837969,0.3377,1,12,109.54,33.8
444.83,3.745937,218.437,0.8182512404690001,0.2937,1,12,379.47,33.8
445.65,3.698437,804.062,2.9737726510940004,0.4489,1,12,144.09,33.8
446.65,3.732968,468.125,1.747495645,0.4623,1,12,21.97,33.8
447.80,3.73375,580.0,2.165575,0.2892,1,12,372.85,33.8
448.64,3.741093,326.25,1.2205315912499999,0.3259,1,12,834.72,33.6
449.84,3.678906,1475.0,5.4263863500000005,0.4519,1,12,48.67,33.6
450.75,3.713281,653.437,2.426395196797,0.4845,1,12,224.58,33.6
451.85,3.724218,592.812,2.207761121016,0.4191,1,12,385.05,33.7
452.89,3.725937,474.062,1.7663251460940002,0.3275,1,12,484.75,33.7
454.03,3.716875,919.062,3.41603857125,0.3954,1,12,456.89,33.7
454.87,3.72,764.375,2.843475,0.4873,1,12,1604.73,33.7
455.70,3.721875,552.187,2.0551709906249997,0.5258,1,12,1571.14,33.7
456.85,3.725156,567.812,2.115188278672,0.4521,1,12,1681.72,33.8
457.87,3.714218,642.812,2.387543901016,0.5521,1,12,1965.49,33.8
458.94,3.707656,813.125,3.014787785,0.5106,1,12,1280.37,33.8
459.96,3.727343,443.75,1.65400845625,0.3552,1,12,1331.53,33.7
460.98,3.729062,495.937,1.849379821094,0.4813,1,12,774.33,33.7
461.78,3.724687,479.375,1.7855218306249998,0.4657,1,12,830.21,33.7
462.82,3.73625,427.187,1.5960774287500001,0.4170,1,12,537.68,33.7
463.90,3.730468,506.875,1.8908809675,0.3455,1,12,279.95,33.7
464.86,3.731875,425.0,1.586046875,0.4179,1,12,476.61,33.7
465.93,3.724843,561.25,2.09056813375,0.4714,1,12,143.69,33.7
466.95,3.722656,704.375,2.62214582,0.3676,1,12,283.15,33.7
467.91,3.727656,458.437,1.7088954336720001,0.3968,1,12,774.43,33.7
469.00,3.739687,296.875,1.110219578125,0.3555,1,12,177.72,33.7
469.98,3.741093,294.375,1.101284251875,0.3383,1,12,35.48,33.7
470.77,3.733125,594.062,2.21770770375,0.4677,1,12,27.91,34.1
471.90,3.713125,669.062,2.48431083875,0.5142,1,12,188.83,34.1
472.97,3.735781,335.937,1.2549870617969998,0.4258,1,12,107.35,34.1
473.97,3.743125,247.187,0.9252518393750001,0.3026,1,12,23.52,33.8
475.12,3.741562,253.437,0.9482502485940001,0.3304,1,12,27.88,33.8
475.97,3.740468,311.562,1.165387691016,0.2817,1,12,19.66,33.8
476.91,3.716718,684.062,2.542465548516,0.4559,1,12,414.97,33.8
478.03,3.712968,898.75,3.33702999,0.4294,1,12,530.63,33.8
479.11,3.734687,466.25,1.74129781375,0.2625,1,12,312.43,33.8
480.10,3.732187,414.375,1.546524988125,0.4911,1,12,15.83,33.8
481.14,3.730312,446.875,1.6669831750000002,0.4376,1,12,14.89,33.8
481.91,3.665,1498.125,5.490628125,0.5885,1,12,24.93,33.8
482.94,3.724531,612.187,2.280109459297,0.4378,1,12,95.51,33.7
484.00,3.709375,713.437,2.646405371875,0.4364,1,12,220.78,33.7
485.01,3.725625,563.437,2.0991549731249997,0.4220,1,12,510.81,33.7
485.99,3.727812,409.375,1.5260730375,0.3867,1,12,51.99,33.7
487.08,3.725937,631.25,2.35199773125,0.4158,1,12,43.83,33.7
488.06,3.740625,365.0,1.365328125,0.3379,1,12,481.18,33.8
489.17,3.731562,383.437,1.430818938594,0.4603,1,12,434.12,33.8
490.19,3.739218,311.562,1.164998238516,0.3866,1,12,25.01,33.8
491.21,3.736093,330.625,1.2352457481249999,0.3701,1,12,22.84,33.7
492.23,3.727031,607.812,2.2653341661720003,0.3659,1,12,37.77,33.7
493.23,3.738906,296.875,1.10998771875,0.3207,1,12,18.62,33.8
494.22,3.716875,728.437,2.707509274375,0.5103,1,12,23.45,33.8
495.26,3.743437,248.75,0.9311799537500001,0.2492,1,12,39.52,33.8
496.19,3.734218,488.75,1.8250990475,0.3616,1,12,517.61,33.8
497.26,3.729062,516.875,1.9274589212499997,0.4380,1,12,29.60,33.8
498.21,3.7425,261.25,0.977728125,0.3372,1,12,263.11,33.8
499.22,3.741718,254.375,0.9517995162500001,0.3541,1,12,78.21,33.8
500.12,3.698437,1118.75,4.13762639375,0.5066,1,12,370.69,33.8
501.25,3.714531,743.75,2.76268243125,0.5744,1,12,353.80,33.8
502.26,3.723593,444.062,1.6535061547660002,0.4724,1,12,99.37,33.8
503.33,3.721718,525.0,1.95390195,0.4082,1,12,58.31,33.8
504.26,3.741093,262.187,0.980865950391,0.2532,1,12,33.47,33.8
505.30,3.701875,812.187,3.006614750625,0.5169,1,12,20.47,33.9
506.68,3.742031,252.812,0.9460303411720001,0.1786,1,12,20.14,33.9
507.50,3.744843,195.0,0.730244385,0.1550,1,12,13.84,33.8
508.45,3.736406,430.0,1.60665458,0.2073,1,12,14.79,33.8
509.37,3.737187,462.5,1.7284489875000002,0.1919,1,12,33.22,33.8
510.43,3.742968,275.937,1.0328233610159998,0.1648,1,12,17.94,33.8
511.53,3.747031,240.937,0.902798408047,0.1266,1,12,13.94,33.8
512.51,3.743437,165.0,0.6176671050000001,0.1742,1,12,15.00,33.8
513.37,3.727187,568.75,2.11983760625,0.3333,1,12,14.37,33.8
514.48,3.724531,524.062,1.951885164922,0.3114,1,12,119.90,33.8
515.67,3.711406,760.0,2.82066856,0.5178,1,12,2150.02,33.8
516.44,3.718906,645.0,2.3986943700000003,0.4664,1,12,1694.38,33.8
517.94,3.727968,418.125,1.5587566200000003,0.4419,1,12,2704.24,33.8
518.45,3.7025,608.125,2.2515828125,0.5459,1,12,116.33,33.8
519.52,3.725937,633.75,2.3613125737500003,0.4315,1,12,1477.37,33.8
520.49,3.721093,660.0,2.4559213800000004,0.4271,1,12,631.96,33.8
521.43,3.736562,375.0,1.4012107500000002,0.3136,1,12,35.57,33.8
522.51,3.738437,293.125,1.0958293456250001,0.3982,1,12,110.67,33.8
523.49,3.743437,233.75,0.87502839875,0.3179,1,12,63.85,33.8
524.54,3.7325,376.562,1.405517665,0.3690,1,12,131.88,33.8
525.65,3.734218,384.062,1.434171233516,0.5300,1,12,617.12,33.8
526.83,3.730468,478.437,1.784793918516,0.3467,1,12,1230.31,33.8
528.06,3.733281,383.125,1.4303132831249998,0.4275,1,12,813.99,33.9
528.57,3.740781,279.687,1.046247815547,0.2446,1,12,932.00,33.9
529.65,3.68375,952.5,3.508771875,0.4069,1,12,1010.53,33.9
530.98,3.696562,975.0,3.60414795,0.4834,1,12,749.10,33.9
531.89,3.671406,1117.812,4.103941683672,0.6309,1,12,556.69,33.9
532.81,3.7175,588.437,2.1875145474999997,0.5440,1,12,1073.71,33.9
533.65,3.725156,530.625,1.9766609025000001,0.4021,1,12,143.61,33.9
534.51,3.717656,746.25,2.77430079,0.4404,1,12,30.85,33.9
535.66,3.732968,343.125,1.2808746450000001,0.4408,1,12,302.61,33.9
536.66,3.730781,415.312,1.549438118672,0.3851,1,12,125.90,33.9
537.69,3.724843,475.937,1.7727906028909999,0.4682,1,12,19.57,33.9
538.66,3.684218,1237.187,4.558066614765999,0.4006,1,12,206.58,34.1
539.58,3.717812,618.125,2.2980725425,0.4604,1,12,299.97,34.1
540.66,3.705,756.875,2.804221875,0.5074,1,12,249.13,34.1
541.74,3.730156,388.437,1.4489306061720002,0.4745,1,12,266.92,34.1
542.65,3.70625,901.25,3.3402578125,0.5220,1,12,413.99,34.1
543.82,3.702656,889.062,3.2918907486720004,0.5393,1,12,440.07,33.9
544.77,3.69875,957.5,3.541553125,0.4721,1,12,494.14,33.9
545.70,3.716875,540.312,2.008272165,0.4983,1,12,666.34,33.9
546.67,3.718593,496.562,1.846511977266,0.5051,1,12,676.01,34.1
547.77,3.691875,1121.562,4.1406667087499995,0.5293,1,12,1114.98,34.1
548.82,3.707031,747.812,2.7721622661720002,0.5201,1,12,974.05,34.1
549.76,3.709531,804.687,2.9850113717970004,0.5000,1,12,450.41,34.1
550.85,3.682656,1167.5,4.29950088,0.5495,1,12,682.81,34.1
551.77,3.694531,905.312,3.344703248672,0.4896,1,12,1225.57,34.1
552.98,3.725625,496.875,1.851169921875,0.3845,1,12,311.01,34.1
553.92,3.729531,371.875,1.386919340625,0.4439,1,12,730.16,34.1
554.77,3.691406,1024.062,3.7802286111719994,0.7473,1,12,27.53,34.1
555.79,3.613125,2135.0,7.714021874999999,0.9441,1,12,13.12,34.4
556.94,3.661875,1174.062,4.29926828625,0.8219,1,12,29.26,34.4
557.76,3.659375,1487.812,5.444462037499999,0.7003,1,12,44.75,34.4
558.77,3.698437,781.25,2.88940390625,0.5844,1,12,30.65,34.3
559.79,3.685,1040.0,3.8324000000000003,0.7025,1,12,29.22,34.3
560.81,3.706562,660.0,2.44633092,0.6528,1,12,16.42,34.3
561.84,3.712187,727.187,2.699454127969,0.5210,1,12,17.67,34.3
562.96,3.727812,328.75,1.225518195,0.2851,1,12,18.52,34.3
564.03,3.73875,201.875,0.75476015625,0.3185,1,12,17.07,34.2
564.95,3.712656,540.312,2.005992588672,0.5207,1,12,27.31,34.2
565.97,3.709062,530.312,1.9669600873439999,0.4074,1,12,23.64,34.2
567.00,3.730312,369.687,1.379047852344,0.3584,1,12,17.45,34.2
568.05,3.735,261.25,0.9757687499999999,0.2411,1,12,15.26,34.2
569.04,3.735781,168.125,0.628078180625,0.2047,1,12,19.21,34.2
569.93,3.736406,283.125,1.05786994875,0.4970,1,12,16.25,34.3
570.99,3.722343,508.75,1.8937420012500001,0.4147,1,12,18.69,34.3
571.97,3.704062,812.187,3.008391003594,0.4783,1,12,236.32,34.3
572.91,3.65875,1422.812,5.205713405,0.6012,1,12,706.28,34.3
574.07,3.715156,665.625,2.4729007125,0.5459,1,12,559.71,34.3
575.11,3.725156,389.687,1.451644866172,0.4642,1,12,779.72,34.3
576.31,3.700937,956.25,3.5390210062500005,0.5415,1,12,38.33,34.3
577.01,3.718125,521.25,1.9380726562500001,0.3272,1,12,239.11,34.3
577.99,3.71375,565.312,2.0994274400000004,0.4959,1,12,44.94,34.3
578.95,3.719375,551.25,2.05030546875,0.4161,1,12,25.33,34.3
580.96,3.729531,344.062,1.2831898949220002,0.4620,1,12,1131.38,34.3
581.45,3.705,1011.25,3.74668125,0.4371,1,12,897.17,34.3
582.42,3.734531,305.625,1.141366036875,0.4079,1,12,28.85,34.3
583.52,3.721875,510.0,1.89815625,0.4446,1,12,655.33,34.3
584.74,3.725,433.125,1.613390625,0.4498,1,12,490.36,34.3
585.40,3.698593,698.437,2.5832341991409997,0.6683,1,12,226.36,34.3
586.52,3.729218,385.0,1.43574893,0.5076,1,12,49.25,34.3
587.35,3.708906,822.5,3.050575185,0.5652,1,12,38.11,34.3
588.47,3.714531,628.125,2.333189784375,0.5911,1,12,16.20,34.3
589.40,3.715312,545.625,2.02716711,0.5302,1,12,42.18,34.4
590.62,3.723593,490.0,1.82456057,0.4052,1,12,36.40,34.4
591.43,3.693281,524.375,1.936664224375,0.4634,1,12,14.44,34.4
592.54,3.707812,416.562,1.544533582344,0.4015,1,12,32.11,34.3
593.55,3.706093,695.312,2.5768909360160004,0.5684,1,12,48.51,34.3
594.51,3.725156,508.437,1.894007141172,0.3088,1,12,18.54,34.4
595.65,3.712343,569.687,2.1148735466410002,0.3153,1,12,37.80,34.4
596.65,3.715156,597.812,2.220964838672,0.4487,1,12,253.98,34.4
597.61,3.713281,453.75,1.6849012537499999,0.5269,1,12,749.88,34.4
598.49,3.721718,555.0,2.06555349,0.5328,1,12,44.06,34.4
599.57,3.728281,448.125,1.6707359231249999,0.3485,1,12,125.58,34.4
600.42,3.719531,323.75,1.20419816125,0.5435,1,12,18.46,34.4
601.51,3.71,809.062,3.0016200200000003,0.4476,1,12,41.50,34.4
602.67,3.732656,284.687,1.0626386386720001,0.4000,1,12,215.11,34.4
