time_s,cpu,s_on,br,net_kbps,temp_c
21175,0.2752,0,0,14.98,24.7
21176,0.2061,0,0,14.24,24.7
21177,0.2532,0,0,13.77,24.8
21178,0.2784,0,0,14.84,24.8
21179,0.1975,0,0,14.64,24.8
21180,0.1132,0,0,14.45,24.7
21181,0.1145,0,0,15.79,24.7
21182,0.1152,0,0,13.53,24.7
21183,0.1258,0,0,13.7,24.7
21184,0.1289,0,0,14.18,24.7
21185,0.1082,0,0,14.22,24.7
21186,0.1281,0,0,14.3,24.7
21187,0.1626,0,0,14.17,24.7
21188,0.1124,0,0,13.93,24.7
21189,0.1083,0,0,14.6,24.7
21190,0.1111,0,0,14.36,24.7
21191,0.1156,0,0,14.79,24.8
21192,0.0939,0,0,13.83,24.8
21193,0.1011,0,0,14.81,24.8
21194,0.0984,0,0,14.22,24.8
21195,0.147,0,0,14.41,24.8
21196,0.16,0,0,17.89,24.8
21197,0.1048,0,0,14.83,24.9
21198,0.1007,0,0,14.75,24.9
21199,0.1066,0,0,14.16,24.9
21200,0.1036,0,0,14.42,25.0
21201,0.1029,0,0,13.24,25.0
21202,0.0925,0,0,14.5,25.2
21203,0.0,0,0,0.0,0.0
21204,0.0904,0,0,14.17,25.5
21205,0.0916,0,0,13.65,25.6
21206,0.1124,0,0,14.36,25.6
21207,0.0932,0,0,14.95,25.7
21208,0.1966,0,0,12.8,25.7
21209,0.0913,0,0,13.21,25.7
21210,0.1069,0,0,13.89,25.7
21211,0.1036,0,0,14.44,25.7
21212,0.149,0,0,13.99,25.7
21213,0.1037,0,0,14.53,25.8
21214,0.0919,0,0,14.32,25.8
21215,0.1163,0,0,14.06,25.8
21216,0.1418,0,0,12.96,25.9
21217,0.0909,0,0,11.24,25.9
21218,0.1333,0,0,12.83,26.0
21219,0.1187,0,0,14.19,26.0
21220,0.1131,0,0,13.31,26.0
21221,0.0961,0,0,13.53,26.0
21222,0.149,0,0,13.68,26.0
21223,0.0929,0,0,14.22,26.0
21224,0.1037,0,0,13.73,26.0
21225,0.1014,0,0,14.38,26.0
21226,0.0914,0,0,15.36,26.0
21227,0.1152,0,0,13.98,26.0
21228,0.0974,0,0,14.3,26.0
21229,0.0967,0,0,13.67,26.0
21230,0.0923,0,0,14.22,26.0
21231,0.1391,0,0,14.22,26.0
21232,0.0977,0,0,13.89,26.0
21233,0.0929,0,0,14.33,26.0
21234,0.0913,0,0,15.03,26.0
21235,0.1128,0,0,13.58,26.0
21236,0.1008,0,0,12.7,26.0
21237,0.1017,0,0,13.32,26.0
21238,0.0907,0,0,13.77,26.1
21239,0.1118,0,0,14.41,26.1
21240,0.1328,0,0,14.33,26.1
21241,0.1491,0,0,14.49,26.2
21242,0.1049,0,0,14.26,26.2
21243,0.1194,0,0,14.58,26.2
21244,0.113,0,0,15.14,26.2
21245,0.1137,0,0,14.48,26.2
21246,0.1072,0,0,15.7,26.2
21247,0.1149,0,0,14.51,26.2
21248,0.113,0,0,14.9,26.2
21249,0.0996,0,0,14.25,26.2
21250,0.1274,0,0,14.7,26.2
21251,0.1331,0,0,14.72,26.2
21252,0.1122,0,0,14.8,26.2
21253,0.1096,0,0,14.84,26.2
21254,0.1155,0,0,14.9,26.2
21255,0.1009,0,0,14.6,26.2
21256,0.1213,0,0,14.33,26.2
21257,0.1025,0,0,14.11,26.3
21258,0.1529,0,0,15.01,26.3
21259,0.1028,0,0,14.12,26.3
21260,0.11,0,0,14.76,26.3
21261,0.1137,0,0,14.67,26.3
21262,0.1039,0,0,14.62,26.3
21263,0.096,0,0,14.44,26.3
21264,0.1169,0,0,14.6,26.3
21265,0.1379,0,0,15.32,26.3
21266,0.1146,0,0,14.68,26.3
21267,0.0926,0,0,15.57,26.3
21268,0.086,0,0,14.98,26.3
21269,0.1054,0,0,14.79,26.3
21270,0.0966,0,0,14.67,26.3
21271,0.1303,0,0,15.29,26.3
21272,0.0977,0,0,14.78,26.3
21273,0.0935,0,0,14.65,26.3
21274,0.1191,0,0,15.39,26.3
21275,0.1225,0,0,14.44,26.3
21276,0.0936,0,0,14.45,26.3
21277,0.1043,0,0,14.46,26.2
21278,0.0969,0,0,14.97,26.2
21279,0.0995,0,0,14.31,26.2
21280,0.1723,0,0,14.63,26.2
21281,0.1599,0,0,14.75,26.2
21282,0.1116,0,0,14.95,26.2
21283,0.1677,0,0,22.12,26.2
21284,0.0955,0,0,15.13,26.2
21285,0.1326,0,0,15.7,26.2
21286,0.1041,0,0,14.63,26.2
21287,0.1058,0,0,15.15,26.2
21288,0.1202,0,0,16.01,26.2
21289,0.1478,0,0,14.47,26.2
21290,0.099,0,0,15.09,26.2
21291,0.141,0,0,14.85,26.2
21292,0.1084,0,0,14.3,26.2
21293,0.117,0,0,14.93,26.2
21294,0.1184,0,0,15.21,26.3
21295,0.1334,0,0,14.68,26.3
21296,0.1144,0,0,14.34,26.2
21297,0.1133,0,0,16.1,26.2
21298,0.1471,0,0,14.42,26.2
21299,0.1111,0,0,14.8,26.2
21300,0.1121,0,0,14.75,26.2
21301,0.0973,0,0,14.26,26.2
21302,0.1088,0,0,14.69,26.2
21303,0.1013,0,0,14.08,26.2
21304,0.1323,0,0,14.75,26.2
21305,0.1081,0,0,14.72,26.2
21306,0.0927,0,0,14.69,26.2
21307,0.1118,0,0,14.73,26.2
21308,0.1078,0,0,14.42,26.2
21309,0.1085,0,0,14.67,26.2
21310,0.0929,0,0,14.48,26.2
21311,0.1386,0,0,15.23,26.2
21312,0.11,0,0,15.36,26.2
21313,0.1067,0,0,13.56,26.1
21314,0.1173,0,0,15.08,26.1
21315,0.1064,0,0,14.44,26.1
21316,0.1042,0,0,14.28,26.1
21317,0.11,0,0,15.34,26.1
21318,0.0931,0,0,14.45,26.1
21319,0.1351,0,0,14.75,26.1
21320,0.1262,0,0,14.88,26.1
21321,0.0967,0,0,15.53,26.2
21322,0.1334,0,0,14.88,26.2
21323,0.1026,0,0,14.46,26.2
21324,0.1043,0,0,14.69,26.1
21325,0.1567,0,0,13.77,26.1
21326,0.1097,0,0,14.77,26.1
21327,0.1574,0,0,14.67,26.1
21328,0.1197,0,0,14.97,26.1
21329,0.1155,0,0,15.37,26.1
21330,0.1171,0,0,15.38,26.1
21331,0.1143,0,0,14.32,26.1
21332,0.1113,0,0,14.46,26.1
21333,0.1029,0,0,14.58,26.1
21334,0.1158,0,0,13.91,26.1
21335,0.208,0,0,21.26,26.1
21336,0.1137,0,0,14.45,26.1
21337,0.108,0,0,14.58,26.1
21338,0.1452,0,0,15.33,26.1
21339,0.136,0,0,14.63,26.1
21340,0.0953,0,0,14.88,26.1
21341,0.137,0,0,14.91,26.1
21342,0.0919,0,0,15.57,26.1
21343,0.1074,0,0,14.88,26.1
21344,0.1014,0,0,14.83,26.1
21345,0.1625,0,0,14.88,26.1
21346,0.1063,0,0,14.22,26.1
21347,0.0999,0,0,14.73,26.1
21348,0.1349,0,0,15.03,26.1
21349,0.1072,0,0,15.01,26.0
21350,0.1131,0,0,14.25,26.0
21351,0.1069,0,0,14.93,26.0
21352,0.1154,0,0,15.12,26.0
21353,0.0861,0,0,14.58,26.0
21354,0.1108,0,0,14.77,26.0
21355,0.145,0,0,14.74,26.0
21356,0.1338,0,0,15.15,26.0
21357,0.1062,0,0,14.67,26.0
21358,0.1064,0,0,14.91,26.0
21359,0.1024,0,0,14.48,26.0
21360,0.1344,0,0,14.77,26.0
21361,0.1282,0,0,14.57,26.0
21362,0.1346,0,0,14.8,26.0
21363,0.1348,0,0,14.35,26.0
21364,0.0995,0,0,14.4,26.0
21365,0.1009,0,0,13.96,26.0
21366,0.1055,0,0,14.68,26.0
21367,0.112,0,0,14.68,26.0
21368,0.1011,0,0,14.3,26.0
21369,0.1141,0,0,14.8,26.0
21370,0.0898,0,0,14.67,26.0
21371,0.1189,0,0,14.82,26.0
21372,0.147,0,0,14.76,25.9
21373,0.0961,0,0,14.78,25.9
21374,0.107,0,0,14.63,25.9
21375,0.0838,0,0,14.03,25.9
21376,0.1051,0,0,14.33,25.9
21377,0.0939,0,0,14.34,25.9
21378,0.1284,0,0,14.97,25.9
21379,0.0923,0,0,14.52,25.9
21380,0.0914,0,0,14.57,25.9
21381,0.1205,0,0,14.66,25.9
21382,0.0973,0,0,14.88,25.9
21383,0.1079,0,0,14.71,25.9
21384,0.1033,0,0,14.14,25.9
21385,0.1045,0,0,14.22,25.9
21386,0.0941,0,0,15.02,25.9
21387,0.1014,0,0,14.2,25.9
21388,0.1002,0,0,14.74,25.9
21389,0.1082,0,0,13.67,25.9
21390,0.1246,0,0,14.38,25.9
21391,0.098,0,0,14.75,25.9
21392,0.1016,0,0,14.82,25.9
21393,0.1111,0,0,14.3,25.9
21394,0.122,0,0,14.9,25.9
21395,0.109,0,0,14.96,25.9
21396,0.102,0,0,14.88,25.9
21397,0.1743,0,0,15.84,25.9
21398,0.0998,0,0,14.92,25.9
21399,0.1379,0,0,14.84,25.8
21400,0.1113,0,0,15.18,25.8
21401,0.0982,0,0,14.47,25.8
21402,0.1059,0,0,14.69,25.8
21403,0.1022,0,0,14.93,25.8
21404,0.1784,0,0,14.73,25.8
21405,0.0994,0,0,14.79,25.8
21406,0.1122,0,0,15.0,25.8
21407,0.12,0,0,14.71,25.8
21408,0.1002,0,0,14.89,25.8
21409,0.1207,0,0,14.36,25.8
21410,0.1032,0,0,14.92,25.8
21411,0.0997,0,0,15.02,25.8
21412,0.1369,0,0,15.0,25.8
21413,0.114,0,0,13.99,25.8
21414,0.1063,0,0,14.7,25.8
21415,0.1062,0,0,15.03,25.8
21416,0.096,0,0,15.03,25.8
21417,0.091,0,0,14.22,25.8
21418,0.155,0,0,14.92,25.8
21419,0.1154,0,0,13.59,25.8
21420,0.1196,0,0,14.56,25.8
21421,0.1033,0,0,14.31,25.8
21422,0.1176,0,0,14.63,25.7
21423,0.1002,0,0,14.93,25.7
21424,0.1178,0,0,15.09,25.8
21425,0.1031,0,0,14.88,25.8
21426,0.1384,0,0,14.69,25.8
21427,0.1107,0,0,14.52,25.7
21428,0.102,0,0,14.77,25.7
21429,0.1027,0,0,14.63,25.7
21430,0.1104,0,0,14.74,25.7
21431,0.1029,0,0,15.26,25.7
21432,0.1039,0,0,15.03,25.7
21433,0.1023,0,0,14.58,25.7
21434,0.1961,0,0,14.23,25.7
21435,0.106,0,0,14.45,25.7
21436,0.1086,0,0,15.01,25.7
21437,0.1045,0,0,15.09,25.7
21438,0.105,0,0,14.63,25.7
21439,0.0995,0,0,15.04,25.7
21440,0.1051,0,0,15.14,25.7
21441,0.1717,0,0,14.43,25.7
21442,0.0998,0,0,14.42,25.7
21443,0.1023,0,0,14.99,25.7
21444,0.1366,0,0,14.53,25.7
21445,0.1005,0,0,14.33,25.7
21446,0.1552,0,0,14.23,25.7
21447,0.114,0,0,14.09,25.7
21448,0.1043,0,0,14.67,25.7
21449,0.1658,0,0,14.78,25.7
21450,0.1306,0,0,14.42,25.7
21451,0.0878,0,0,15.2,25.7
21452,0.101,0,0,14.18,25.6
21453,0.0986,0,0,14.61,25.6
21454,0.1191,0,0,14.41,25.6
21455,0.0917,0,0,14.37,25.6
21456,0.1229,0,0,14.73,25.6
21457,0.0898,0,0,14.14,25.6
21458,0.1433,0,0,14.56,25.6
21459,0.0883,0,0,14.52,25.6
21460,0.1093,0,0,14.08,25.6
21461,0.0855,0,0,14.8,25.6
21462,0.1451,0,0,14.75,25.6
21463,0.1059,0,0,14.88,25.6
21464,0.1014,0,0,14.48,25.6
21465,0.0987,0,0,14.73,25.6
21466,0.1032,0,0,13.81,25.6
21467,0.1066,0,0,14.33,25.6
21468,0.1049,0,0,15.17,25.6
21469,0.1098,0,0,14.88,25.5
21470,0.1014,0,0,14.93,25.5
21471,0.1285,0,0,15.4,25.5
21472,0.0936,0,0,14.52,25.6
21473,0.0985,0,0,14.86,25.6
21474,0.1286,0,0,14.92,25.6
21475,0.1036,0,0,14.52,25.6
21476,0.1154,0,0,15.08,25.6
21477,0.1125,0,0,14.73,25.5
21478,0.1545,0,0,14.93,25.5
21479,0.1268,0,0,14.78,25.5
21480,0.0988,0,0,13.66,25.6
21481,0.1028,0,0,14.67,25.6
21482,0.096,0,0,14.46,25.6
21483,0.1167,0,0,14.73,25.5
21484,0.139,0,0,14.98,25.5
21485,0.105,0,0,14.23,25.5
21486,0.1308,0,0,14.82,25.6
21487,0.0949,0,0,14.72,25.6
21488,0.1078,0,0,14.13,25.5
21489,0.1704,0,0,14.84,25.5
21490,0.1061,0,0,14.79,25.5
21491,0.1247,0,0,14.73,25.5
21492,0.1463,0,0,14.48,25.5
21493,0.0903,0,0,14.42,25.5
21494,0.1061,0,0,14.78,25.5
21495,0.1032,0,0,14.11,25.5
21496,0.0983,0,0,14.46,25.5
21497,0.12,0,0,14.83,25.5
21498,0.1623,0,0,14.58,25.5
21499,0.1164,0,0,14.62,25.5
21500,0.1052,0,0,14.98,25.4
21501,0.1196,0,0,14.45,25.4
21502,0.0966,0,0,14.98,25.5
21503,0.0975,0,0,15.3,25.5
21504,0.1163,0,0,14.66,25.5
21505,0.0947,0,0,14.53,25.4
21506,0.1074,0,0,14.52,25.4
21507,0.0992,0,0,14.78,25.4
21508,0.0969,0,0,14.94,25.5
21509,0.1525,0,0,15.12,25.5
21510,0.1181,0,0,14.48,25.5
21511,0.1045,0,0,14.95,25.4
21512,0.1074,0,0,14.64,25.4
21513,0.1019,0,0,14.85,25.4
21514,0.1229,0,0,14.37,25.4
21515,0.1023,0,0,12.93,25.4
21516,0.1027,0,0,13.52,25.4
21517,0.136,0,0,14.67,25.4
21518,0.1356,0,0,14.77,25.4
21519,0.0936,0,0,14.11,25.4
21520,0.1122,0,0,14.68,25.4
21521,0.0978,0,0,14.6,25.4
21522,0.1311,0,0,14.86,25.3
21523,0.1069,0,0,14.7,25.3
21524,0.1212,0,0,14.73,25.4
21525,0.1085,0,0,16.0,25.4
21526,0.1255,0,0,14.45,25.4
21527,0.0959,0,0,14.75,25.4
21528,0.1206,0,0,14.57,25.4
21529,0.1004,0,0,15.25,25.4
21530,0.1044,0,0,15.0,25.4
21531,0.1274,0,0,14.08,25.4
21532,0.1483,0,0,14.95,25.4
21533,0.1102,0,0,14.01,25.3
21534,0.1111,0,0,14.1,25.3
21535,0.0979,0,0,14.32,25.3
21536,0.1078,0,0,15.06,25.4
21537,0.104,0,0,14.53,25.4
21538,0.2033,0,0,14.88,25.3
21539,0.1924,0,0,16.14,25.3
21540,0.0964,0,0,14.62,25.3
21541,0.0976,0,0,14.63,25.3
21542,0.0909,0,0,14.63,25.3
21543,0.1004,0,0,14.78,25.3
21544,0.1193,0,0,14.72,25.3
21545,0.0919,0,0,14.73,25.3
21546,0.1436,0,0,14.82,25.3
21547,0.109,0,0,14.64,25.3
21548,0.109,0,0,14.82,25.3
21549,0.1182,0,0,15.33,25.3
21550,0.088,0,0,15.2,25.2
21551,0.1334,0,0,14.58,25.2
21552,0.0978,0,0,14.75,25.3
21553,0.1171,0,0,13.92,25.3
21554,0.1478,0,0,14.65,25.3
21555,0.1143,0,0,14.06,25.2
21556,0.1057,0,0,14.74,25.2
21557,0.1014,0,0,14.72,25.2
21558,0.1042,0,0,15.54,25.2
21559,0.104,0,0,14.88,25.2
21560,0.0977,0,0,14.48,25.2
21561,0.1107,0,0,14.76,25.3
21562,0.1469,0,0,14.03,25.3
21563,0.1324,0,0,13.05,25.3
21564,0.0986,0,0,14.73,25.2
21565,0.1186,0,0,14.72,25.2
21566,0.1096,0,0,14.76,25.2
21567,0.1065,0,0,14.92,25.2
21568,0.1131,0,0,15.09,25.2
21569,0.1568,0,0,14.69,25.2
21570,0.1137,0,0,14.72,25.2
21571,0.0945,0,0,14.7,25.2
21572,0.0991,0,0,14.73,25.2
21573,0.1342,0,0,15.03,25.2
21574,0.0932,0,0,14.52,25.2
21575,0.1022,0,0,14.68,25.2
21576,0.1281,0,0,14.55,25.2
21577,0.1205,0,0,14.35,25.2
21578,0.1257,0,0,15.42,25.2
21579,0.1348,0,0,14.65,25.2
21580,0.0989,0,0,14.88,25.2
21581,0.0978,0,0,14.91,25.2
21582,0.1062,0,0,14.52,25.2
21583,0.1227,0,0,14.51,25.2
21584,0.0999,0,0,15.75,25.2
21585,0.0991,0,0,14.71,25.2
21586,0.0965,0,0,14.26,25.2
21587,0.1528,0,0,16.43,25.2
21588,0.1059,0,0,14.99,25.2
21589,0.1072,0,0,14.96,25.1
21590,0.1477,0,0,14.58,25.1
21591,0.0991,0,0,14.73,25.1
21592,0.0989,0,0,14.8,25.1
21593,0.1029,0,0,14.65,25.1
21594,0.0991,0,0,14.52,25.1
21595,0.1114,0,0,14.99,25.1
21596,0.1003,0,0,14.55,25.1
21597,0.1757,0,0,14.27,25.1
21598,0.1655,0,0,14.36,25.1
21599,0.125,0,0,14.58,25.1
21600,0.1141,0,0,14.88,25.1
21601,0.1066,0,0,14.51,25.1
21602,0.1098,0,0,14.99,25.1
21603,0.1279,0,0,14.54,25.1
21604,0.1496,0,0,14.92,25.1
21605,0.145,0,0,14.0,25.0
21606,0.1162,0,0,14.16,25.0
21607,0.1079,0,0,14.53,25.0
21608,0.1142,0,0,14.28,25.0
21609,0.1271,0,0,14.91,25.0
21610,0.1175,0,0,14.77,25.0
21611,0.1281,0,0,19.37,25.1
21612,0.1541,0,0,14.52,25.1
21613,0.1034,0,0,14.45,25.1
21614,0.1054,0,0,14.72,25.1
21615,0.0934,0,0,14.24,25.1
21616,0.0906,0,0,14.76,25.0
21617,0.0951,0,0,14.22,25.0
21618,0.1413,0,0,15.08,25.0
21619,0.1291,0,0,14.73,25.0
21620,0.1171,0,0,14.72,25.0
21621,0.1126,0,0,14.58,25.0
21622,0.1071,0,0,14.82,25.1
21623,0.1427,0,0,14.92,25.1
21624,0.1068,0,0,14.73,25.1
21625,0.1049,0,0,16.09,25.0
21626,0.0962,0,0,14.63,25.0
21627,0.1233,0,0,15.27,25.0
21628,0.1135,0,0,14.68,25.0
21629,0.0997,0,0,15.1,25.0
21630,0.104,0,0,14.33,25.0
21631,0.1018,0,0,14.83,25.0
21632,0.1088,0,0,14.73,25.0
21633,0.1216,0,0,14.42,25.0
21634,0.0869,0,0,14.37,25.0
21635,0.1074,0,0,14.33,25.0
21636,0.1416,0,0,14.51,25.0
21637,0.116,0,0,14.68,25.0
21638,0.1035,0,0,14.95,25.0
21639,0.1074,0,0,15.08,25.0
21640,0.1062,0,0,14.82,25.0
21641,0.1009,0,0,14.96,25.0
21642,0.1256,0,0,14.8,25.0
21643,0.0995,0,0,14.66,25.0
21644,0.127,0,0,15.42,24.9
21645,0.103,0,0,14.54,24.9
21646,0.1046,0,0,14.56,24.9
21647,0.4872,0,0,51.7,25.3
21648,0.4782,0,0,54.39,25.4
21649,0.486,0,0,50.64,25.4
21650,0.4545,0,0,16.06,25.4
21651,0.1742,0,0,14.92,25.4
21652,0.1343,0,0,14.46,25.4
21653,0.1923,0,0,22.6,25.4
21654,0.1301,0,0,14.93,25.3
21655,0.1751,0,0,15.04,25.3
21656,0.1218,0,0,14.5,25.3
21657,0.1187,0,0,14.72,25.3
21658,0.1245,0,0,15.9,25.3
21659,0.1301,0,0,14.57,25.3
21660,0.132,0,0,14.88,25.4
21661,0.0967,0,0,13.67,25.4
21662,0.108,0,0,13.87,25.3
21663,0.1183,0,0,15.05,25.3
21664,0.1158,0,0,14.36,25.3
21665,0.1251,0,0,14.52,25.3
21666,0.1241,0,0,14.73,25.3
21667,0.1071,0,0,14.61,25.3
21668,0.1395,0,0,15.23,25.3
21669,0.0858,0,0,14.6,25.3
21670,0.1778,0,0,16.34,25.3
21671,0.1066,0,0,14.97,25.3
21672,0.1336,0,0,14.73,25.3
21673,0.1338,0,0,14.79,25.3
21674,0.1529,0,0,15.07,25.3
21675,0.126,0,0,15.03,25.3
21676,0.1014,0,0,14.93,25.2
21677,0.1146,0,0,14.98,25.2
21678,0.1,0,0,14.67,25.2
21679,0.1315,0,0,15.04,25.2
21680,0.1614,0,0,15.55,25.2
21681,0.116,0,0,15.23,25.2
21682,0.1119,0,0,14.8,25.2
21683,0.1493,0,0,15.03,25.2
21684,0.106,0,0,14.77,25.2
21685,0.1062,0,0,14.4,25.2
21686,0.1242,0,0,14.78,25.2
21687,0.1036,0,0,14.82,25.2
21688,0.109,0,0,14.93,25.2
21689,0.1104,0,0,14.25,25.2
21690,0.1041,0,0,14.61,25.2
21691,0.1442,0,0,15.06,25.2
21692,0.1019,0,0,14.83,25.2
21693,0.1176,0,0,14.8,25.1
21694,0.1043,0,0,14.72,25.1
21695,0.1332,0,0,15.02,25.1
21696,0.1123,0,0,14.74,25.1
21697,0.1039,0,0,14.85,25.1
21698,0.1368,0,0,14.82,25.1
21699,0.1365,0,0,14.46,25.1
21700,0.1068,0,0,14.76,25.1
21701,0.1187,0,0,14.98,25.1
21702,0.1225,0,0,16.04,25.1
21703,0.1242,0,0,14.65,25.1
21704,0.1049,0,0,14.81,25.1
21705,0.1114,0,0,15.18,25.1
21706,0.0917,0,0,14.67,25.1
21707,0.1249,0,0,14.83,25.0
21708,0.0972,0,0,14.86,25.0
21709,0.1097,0,0,14.81,25.0
21710,0.1091,0,0,14.62,25.0
21711,0.103,0,0,14.93,25.0
21712,0.101,0,0,14.46,25.1
21713,0.1193,0,0,14.58,25.1
21714,0.1011,0,0,14.8,25.1
21715,0.1387,0,0,14.94,25.0
21716,0.1091,0,0,14.93,25.0
21717,0.1036,0,0,14.13,25.0
21718,0.0956,0,0,15.01,25.0
21719,0.1434,0,0,14.91,25.0
21720,0.1157,0,0,15.05,25.0
21721,0.1106,0,0,14.84,25.0
21722,0.1317,0,0,14.82,25.0
21723,0.1214,0,0,14.82,25.0
21724,0.1132,0,0,15.16,25.0
21725,0.1148,0,0,14.66,25.0
21726,0.1007,0,0,15.07,25.0
21727,0.1176,0,0,15.34,25.0
21728,0.0988,0,0,14.83,25.0
21729,0.1039,0,0,14.82,25.0
21730,0.1215,0,0,14.69,25.0
21731,0.1924,0,0,14.71,25.0
21732,0.1112,0,0,14.91,24.9
21733,0.1563,0,0,14.93,24.9
21734,0.1136,0,0,14.84,24.9
21735,0.126,0,0,15.05,24.9
21736,0.0991,0,0,15.23,24.9
21737,0.1031,0,0,14.63,24.9
21738,0.1115,0,0,15.73,24.9
21739,0.1012,0,0,14.45,24.9
21740,0.1221,0,0,14.35,24.9
21741,0.0958,0,0,14.63,24.9
21742,0.0916,0,0,14.82,24.9
21743,0.0987,0,0,14.76,24.8
21744,0.101,0,0,14.81,24.8
21745,0.0991,0,0,14.43,24.8
21746,0.0946,0,0,14.26,24.9
21747,0.1056,0,0,14.88,24.9
21748,0.1328,0,0,14.83,24.9
21749,0.1016,0,0,14.33,24.8
21750,0.1228,0,0,15.08,24.8
21751,0.0948,0,0,14.62,24.8
21752,0.0988,0,0,14.5,24.8
21753,0.113,0,0,14.77,24.8
21754,0.1066,0,0,14.34,24.8
21755,0.0998,0,0,14.55,24.8
21756,0.1282,0,0,14.95,24.8
21757,0.1309,0,0,15.33,24.8
21758,0.1178,0,0,14.63,24.8
21759,0.1125,0,0,15.13,24.8
21760,0.0989,0,0,14.77,24.8
21761,0.1125,0,0,14.82,24.8
21762,0.1258,0,0,14.6,24.7
21763,0.2752,0,0,14.98,24.7
21764,0.2061,0,0,14.24,24.7
21765,0.2532,0,0,13.77,24.8
21766,0.2784,0,0,14.84,24.8
21767,0.1975,0,0,14.64,24.8
21768,0.1132,0,0,14.45,24.7
21769,0.1145,0,0,15.79,24.7
21770,0.1152,0,0,13.53,24.7
21771,0.1258,0,0,13.7,24.7
21772,0.1289,0,0,14.18,24.7
21773,0.1082,0,0,14.22,24.7
21774,0.1281,0,0,14.3,24.7
21775,0.1626,0,0,14.17,24.7
21776,0.1124,0,0,13.93,24.7
21777,0.1083,0,0,14.6,24.7
21778,0.1111,0,0,14.36,24.7
21779,0.1156,0,0,14.79,24.8
21780,0.0939,0,0,13.83,24.8
21781,0.1011,0,0,14.81,24.8
21782,0.0984,0,0,14.22,24.8
21783,0.147,0,0,14.41,24.8
21784,0.16,0,0,17.89,24.8
21785,0.1048,0,0,14.83,24.9
21786,0.1007,0,0,14.75,24.9
21787,0.1066,0,0,14.16,24.9
21788,0.1036,0,0,14.42,25.0
21789,0.1029,0,0,13.24,25.0
21790,0.0925,0,0,14.5,25.2
21791,0.0,0,0,0.0,0.0
21792,0.0904,0,0,14.17,25.5
21793,0.0916,0,0,13.65,25.6
21794,0.1124,0,0,14.36,25.6
21795,0.0932,0,0,14.95,25.7
21796,0.1966,0,0,12.8,25.7
21797,0.0913,0,0,13.21,25.7
21798,0.1069,0,0,13.89,25.7
21799,0.1036,0,0,14.44,25.7
21800,0.149,0,0,13.99,25.7
21801,0.1037,0,0,14.53,25.8
21802,0.0919,0,0,14.32,25.8
21803,0.1163,0,0,14.06,25.8
21804,0.1418,0,0,12.96,25.9
21805,0.0909,0,0,11.24,25.9
21806,0.1333,0,0,12.83,26.0
21807,0.1187,0,0,14.19,26.0
21808,0.1131,0,0,13.31,26.0
21809,0.0961,0,0,13.53,26.0
21810,0.149,0,0,13.68,26.0
21811,0.0929,0,0,14.22,26.0
21812,0.1037,0,0,13.73,26.0
21813,0.1014,0,0,14.38,26.0
21814,0.0914,0,0,15.36,26.0
21815,0.1152,0,0,13.98,26.0
21816,0.0974,0,0,14.3,26.0
21817,0.0967,0,0,13.67,26.0
21818,0.0923,0,0,14.22,26.0
21819,0.1391,0,0,14.22,26.0
21820,0.0977,0,0,13.89,26.0
21821,0.0929,0,0,14.33,26.0
21822,0.0913,0,0,15.03,26.0
21823,0.1128,0,0,13.58,26.0
21824,0.1008,0,0,12.7,26.0
21825,0.1017,0,0,13.32,26.0
21826,0.0907,0,0,13.77,26.1
21827,0.1118,0,0,14.41,26.1
21828,0.1328,0,0,14.33,26.1
21829,0.1491,0,0,14.49,26.2
21830,0.1049,0,0,14.26,26.2
21831,0.1194,0,0,14.58,26.2
21832,0.113,0,0,15.14,26.2
21833,0.1137,0,0,14.48,26.2
21834,0.1072,0,0,15.7,26.2
21835,0.1149,0,0,14.51,26.2
21836,0.113,0,0,14.9,26.2
21837,0.0996,0,0,14.25,26.2
21838,0.1274,0,0,14.7,26.2
21839,0.1331,0,0,14.72,26.2
21840,0.1122,0,0,14.8,26.2
21841,0.1096,0,0,14.84,26.2
21842,0.1155,0,0,14.9,26.2
21843,0.1009,0,0,14.6,26.2
21844,0.1213,0,0,14.33,26.2
21845,0.1025,0,0,14.11,26.3
21846,0.1529,0,0,15.01,26.3
21847,0.1028,0,0,14.12,26.3
21848,0.11,0,0,14.76,26.3
21849,0.1137,0,0,14.67,26.3
21850,0.1039,0,0,14.62,26.3
21851,0.096,0,0,14.44,26.3
21852,0.1169,0,0,14.6,26.3
21853,0.1379,0,0,15.32,26.3
21854,0.1146,0,0,14.68,26.3
21855,0.0926,0,0,15.57,26.3
21856,0.086,0,0,14.98,26.3
21857,0.1054,0,0,14.79,26.3
21858,0.0966,0,0,14.67,26.3
21859,0.1303,0,0,15.29,26.3
21860,0.0977,0,0,14.78,26.3
21861,0.0935,0,0,14.65,26.3
21862,0.1191,0,0,15.39,26.3
21863,0.1225,0,0,14.44,26.3
21864,0.0936,0,0,14.45,26.3
21865,0.1043,0,0,14.46,26.2
21866,0.0969,0,0,14.97,26.2
21867,0.0995,0,0,14.31,26.2
21868,0.1723,0,0,14.63,26.2
21869,0.1599,0,0,14.75,26.2
21870,0.1116,0,0,14.95,26.2
21871,0.1677,0,0,22.12,26.2
21872,0.0955,0,0,15.13,26.2
21873,0.1326,0,0,15.7,26.2
21874,0.1041,0,0,14.63,26.2
21875,0.1058,0,0,15.15,26.2
21876,0.1202,0,0,16.01,26.2
