time_s,cpu,s_on,br,net_kbps,temp_c
10330,0.4358,1,12,18.02,33.1
10331,0.2677,1,12,18.77,33.1
10332,0.1672,1,12,14.82,33.1
10333,0.1409,1,12,14.26,33.0
10334,0.1265,1,12,14.12,33.0
10335,0.1707,1,12,16.33,33.0
10336,0.1292,1,12,14.03,33.0
10337,0.1613,1,12,15.73,33.0
10338,0.1369,1,12,14.88,33.0
10339,0.1253,1,12,14.02,33.0
10340,0.129,1,12,13.58,33.0
10341,0.1472,1,12,14.4,33.0
10342,0.1416,1,12,14.58,33.0
10343,0.2862,1,12,15.22,33.0
10344,0.1808,1,12,14.33,33.0
10345,0.1769,1,12,14.98,33.0
10346,0.1195,1,12,13.73,33.0
10347,0.189,1,12,13.17,33.1
10348,0.4382,1,12,18.55,33.1
10349,0.2096,1,12,14.53,33.1
10350,0.3219,1,12,16.07,33.3
10351,0.4507,1,12,222.42,33.3
10352,0.3761,1,12,123.1,33.3
10353,0.4313,1,12,382.1,33.3
10354,0.3249,1,12,15.36,33.3
10355,0.34,1,12,18.97,33.3
10356,0.3867,1,12,89.62,33.3
10357,0.4244,1,12,235.39,33.3
10358,0.4175,1,12,309.01,33.3
10359,0.4376,1,12,345.59,33.3
10360,0.343,1,12,228.28,33.3
10361,0.3724,1,12,14.73,33.4
10362,0.553,1,12,17.47,33.4
10363,0.4086,1,12,16.6,33.4
10364,0.3344,1,12,14.44,33.3
10365,0.5959,1,12,60.17,33.3
10366,0.3947,1,12,79.58,33.3
10367,0.4518,1,12,392.85,33.3
10368,0.2514,1,12,357.07,33.3
10369,0.4336,1,12,117.84,33.3
10370,0.2419,1,12,172.0,33.3
10371,0.1159,1,12,14.13,33.3
10372,0.1678,1,12,40.05,33.3
10373,0.3688,1,12,19.7,33.3
10374,0.443,1,12,191.08,33.3
10375,0.4003,1,12,23.18,33.4
10376,0.4639,1,12,53.27,33.4
10377,0.3627,1,12,18.02,33.4
10378,0.3858,1,12,51.3,33.3
10379,0.2035,1,12,21.38,33.3
10380,0.3472,1,12,16.59,33.3
10381,0.3995,1,12,151.55,33.4
10382,0.3935,1,12,53.08,33.4
10383,0.4324,1,12,25.31,33.4
10384,0.4449,1,12,150.55,33.4
10385,0.3307,1,12,15.42,33.4
10386,0.4533,1,12,22.52,33.3
10387,0.4828,1,12,22.99,33.3
10388,0.6498,1,12,175.52,33.3
10389,0.7492,1,12,518.42,33.5
10390,0.592,1,12,427.6,33.5
10391,0.5527,1,12,39.64,33.5
10392,0.6312,1,12,1360.94,33.4
10393,0.5085,1,12,1440.27,33.4
10394,0.3712,1,12,873.44,33.4
10395,0.4795,1,12,1844.77,33.4
10396,0.4327,1,12,568.64,33.4
10397,0.3883,1,12,15.82,33.3
10398,0.4659,1,12,28.77,33.3
10399,0.4624,1,12,50.64,33.3
10400,0.4886,1,12,658.53,33.4
10401,0.5081,1,12,1381.91,33.4
10402,0.4791,1,12,873.96,33.4
10403,0.4612,1,12,1258.75,33.4
10404,0.3121,1,12,152.83,33.4
10405,0.1763,1,12,350.23,33.4
10406,0.1969,1,12,32.63,33.3
10407,0.2285,1,12,18.1,33.3
10408,0.4028,1,12,15.98,33.3
10409,0.4115,1,12,35.79,33.4
10410,0.2102,1,12,18.88,33.4
10411,0.3903,1,12,110.4,33.5
10412,0.4066,1,12,48.91,33.5
10413,0.3309,1,12,165.83,33.5
10414,0.1601,1,12,14.44,33.4
10415,0.1743,1,12,13.96,33.4
10416,0.533,1,12,51.24,33.4
10417,0.4524,1,12,125.41,33.6
10418,0.456,1,12,24.84,33.6
10419,0.3766,1,12,43.0,33.6
10420,0.4427,1,12,132.35,33.5
10421,0.3962,1,12,23.69,33.5
10422,0.4095,1,12,58.66,33.5
10423,0.3598,1,12,18.31,33.5
10424,0.362,1,12,15.44,33.5
10425,0.4415,1,12,16.33,33.5
10426,0.3141,1,12,14.38,33.5
10427,0.355,1,12,15.41,33.5
10428,0.4439,1,12,14.33,33.5
10429,0.4075,1,12,13.33,33.5
10430,0.3653,1,12,13.25,33.5
10431,0.362,1,12,17.89,33.5
10432,0.3367,1,12,16.64,33.5
10433,0.3301,1,12,15.32,33.5
10434,0.3369,1,12,20.04,33.5
10435,0.3302,1,12,14.45,33.5
10436,0.3509,1,12,14.13,33.8
10437,0.3131,1,12,17.67,33.8
10438,0.3349,1,12,15.11,33.8
10439,0.3604,1,12,14.04,33.6
10440,0.3183,1,12,14.61,33.6
10441,0.3496,1,12,14.52,33.6
10442,0.3517,1,12,16.46,33.6
10443,0.3409,1,12,19.48,33.6
10444,0.3483,1,12,15.78,33.6
10445,0.355,1,12,17.58,33.6
10446,0.3448,1,12,14.91,33.6
10447,0.3266,1,12,15.61,33.6
10448,0.3191,1,12,14.48,33.6
10449,0.3091,1,12,14.24,33.6
10450,0.3371,1,12,14.8,33.5
10451,0.4302,1,12,14.92,33.5
10452,0.4419,1,12,14.33,33.5
10453,0.5256,1,12,28.89,33.5
10454,0.2399,1,12,86.02,33.5
10455,0.4214,1,12,18.61,33.5
10456,0.4044,1,12,19.74,33.6
10457,0.2131,1,12,14.76,33.6
10458,0.3902,1,12,16.66,33.6
10459,0.2654,1,12,15.56,33.6
10460,0.4931,1,12,219.24,33.6
10461,0.4314,1,12,17.54,33.6
10462,0.4189,1,12,399.0,33.7
10463,0.3894,1,12,145.01,33.7
10464,0.4748,1,12,206.5,33.7
10465,0.3341,1,12,562.21,33.7
10466,0.359,1,12,157.59,33.7
10467,0.323,1,12,19.69,33.6
10468,0.3343,1,12,201.12,33.6
10469,0.1228,1,12,13.98,33.6
10470,0.2728,1,12,16.98,33.6
10471,0.4279,1,12,22.13,33.6
10472,0.2341,1,12,24.74,33.6
10473,0.4408,1,12,16.49,33.6
10474,0.3584,1,12,17.16,33.6
10475,0.4218,1,12,38.25,33.8
10476,0.3377,1,12,109.54,33.8
10477,0.2937,1,12,379.47,33.8
10478,0.4489,1,12,144.09,33.8
10479,0.4623,1,12,21.97,33.8
10480,0.2892,1,12,372.85,33.8
10481,0.3259,1,12,834.72,33.6
10482,0.4519,1,12,48.67,33.6
10483,0.4845,1,12,224.58,33.6
10484,0.4191,1,12,385.05,33.7
10485,0.3275,1,12,484.75,33.7
10486,0.3954,1,12,456.89,33.7
10487,0.4873,1,12,1604.73,33.7
10488,0.5258,1,12,1571.14,33.7
10489,0.4521,1,12,1681.72,33.8
10490,0.5521,1,12,1965.49,33.8
10491,0.5106,1,12,1280.37,33.8
10492,0.3552,1,12,1331.53,33.7
10493,0.4813,1,12,774.33,33.7
10494,0.4657,1,12,830.21,33.7
10495,0.417,1,12,537.68,33.7
10496,0.3455,1,12,279.95,33.7
10497,0.4179,1,12,476.61,33.7
10498,0.4714,1,12,143.69,33.7
10499,0.3676,1,12,283.15,33.7
10500,0.3968,1,12,774.43,33.7
10501,0.3555,1,12,177.72,33.7
10502,0.3383,1,12,35.48,33.7
10503,0.4677,1,12,27.91,34.1
10504,0.5142,1,12,188.83,34.1
10505,0.4258,1,12,107.35,34.1
10506,0.3026,1,12,23.52,33.8
10507,0.3304,1,12,27.88,33.8
10508,0.2817,1,12,19.66,33.8
10509,0.4559,1,12,414.97,33.8
10510,0.4294,1,12,530.63,33.8
10511,0.2625,1,12,312.43,33.8
10512,0.4911,1,12,15.83,33.8
10513,0.4376,1,12,14.89,33.8
10514,0.5885,1,12,24.93,33.8
10515,0.4378,1,12,95.51,33.7
10516,0.4364,1,12,220.78,33.7
10517,0.422,1,12,510.81,33.7
10518,0.3867,1,12,51.99,33.7
10519,0.4158,1,12,43.83,33.7
10520,0.3379,1,12,481.18,33.8
10521,0.4603,1,12,434.12,33.8
10522,0.3866,1,12,25.01,33.8
10523,0.3701,1,12,22.84,33.7
10524,0.3659,1,12,37.77,33.7
10525,0.3207,1,12,18.62,33.8
10526,0.5103,1,12,23.45,33.8
10527,0.2492,1,12,39.52,33.8
10528,0.3616,1,12,517.61,33.8
10529,0.438,1,12,29.6,33.8
10530,0.3372,1,12,263.11,33.8
10531,0.3541,1,12,78.21,33.8
10532,0.5066,1,12,370.69,33.8
10533,0.5744,1,12,353.8,33.8
10534,0.4724,1,12,99.37,33.8
10535,0.4082,1,12,58.31,33.8
10536,0.2532,1,12,33.47,33.8
10537,0.5169,1,12,20.47,33.9
10538,0.1786,1,12,20.14,33.9
10539,0.155,1,12,13.84,33.8
10540,0.2073,1,12,14.79,33.8
10541,0.1919,1,12,33.22,33.8
10542,0.1648,1,12,17.94,33.8
10543,0.1266,1,12,13.94,33.8
10544,0.1742,1,12,15.0,33.8
10545,0.3333,1,12,14.37,33.8
10546,0.3114,1,12,119.9,33.8
10547,0.5178,1,12,2150.02,33.8
10548,0.4664,1,12,1694.38,33.8
10549,0.4419,1,12,2704.24,33.8
10550,0.5459,1,12,116.33,33.8
10551,0.4315,1,12,1477.37,33.8
10552,0.4271,1,12,631.96,33.8
10553,0.3136,1,12,35.57,33.8
10554,0.3982,1,12,110.67,33.8
10555,0.3179,1,12,63.85,33.8
10556,0.369,1,12,131.88,33.8
10557,0.53,1,12,617.12,33.8
10558,0.3467,1,12,1230.31,33.8
10559,0.4275,1,12,813.99,33.9
10560,0.2446,1,12,932.0,33.9
10561,0.4069,1,12,1010.53,33.9
10562,0.4834,1,12,749.1,33.9
10563,0.6309,1,12,556.69,33.9
10564,0.544,1,12,1073.71,33.9
10565,0.4021,1,12,143.61,33.9
10566,0.4404,1,12,30.85,33.9
10567,0.4408,1,12,302.61,33.9
10568,0.3851,1,12,125.9,33.9
10569,0.4682,1,12,19.57,33.9
10570,0.4006,1,12,206.58,34.1
10571,0.4604,1,12,299.97,34.1
10572,0.5074,1,12,249.13,34.1
10573,0.4745,1,12,266.92,34.1
10574,0.522,1,12,413.99,34.1
10575,0.5393,1,12,440.07,33.9
10576,0.4721,1,12,494.14,33.9
10577,0.4983,1,12,666.34,33.9
10578,0.5051,1,12,676.01,34.1
10579,0.5293,1,12,1114.98,34.1
10580,0.5201,1,12,974.05,34.1
10581,0.5,1,12,450.41,34.1
10582,0.5495,1,12,682.81,34.1
10583,0.4896,1,12,1225.57,34.1
10584,0.3845,1,12,311.01,34.1
10585,0.4439,1,12,730.16,34.1
10586,0.2019,1,12,14.75,33.2
10587,0.1674,1,12,13.9,33.2
10588,0.2832,1,12,24.96,33.2
10589,0.1671,1,12,34.05,33.3
10590,0.2896,1,12,20.19,33.3
10591,0.4177,1,12,21.83,33.3
10592,0.2604,1,12,17.52,33.3
10593,0.4124,1,12,14.57,33.3
10594,0.3066,1,12,14.45,33.3
10595,0.3219,1,12,16.07,33.3
10596,0.4507,1,12,222.42,33.3
10597,0.3761,1,12,123.1,33.3
10598,0.4313,1,12,382.1,33.3
10599,0.3249,1,12,15.36,33.3
10600,0.34,1,12,18.97,33.3
10601,0.3867,1,12,89.62,33.3
10602,0.4244,1,12,235.39,33.3
10603,0.4175,1,12,309.01,33.3
10604,0.4376,1,12,345.59,33.3
10605,0.343,1,12,228.28,33.3
10606,0.3724,1,12,14.73,33.4
10607,0.553,1,12,17.47,33.4
10608,0.4086,1,12,16.6,33.4
10609,0.3344,1,12,14.44,33.3
10610,0.5959,1,12,60.17,33.3
10611,0.3947,1,12,79.58,33.3
10612,0.4518,1,12,392.85,33.3
10613,0.2514,1,12,357.07,33.3
10614,0.4336,1,12,117.84,33.3
10615,0.2419,1,12,172.0,33.3
10616,0.1159,1,12,14.13,33.3
10617,0.1678,1,12,40.05,33.3
10618,0.3688,1,12,19.7,33.3
10619,0.443,1,12,191.08,33.3
10620,0.4003,1,12,23.18,33.4
10621,0.4639,1,12,53.27,33.4
10622,0.3627,1,12,18.02,33.4
10623,0.3858,1,12,51.3,33.3
10624,0.2035,1,12,21.38,33.3
10625,0.3472,1,12,16.59,33.3
10626,0.3995,1,12,151.55,33.4
10627,0.3935,1,12,53.08,33.4
10628,0.4324,1,12,25.31,33.4
10629,0.4449,1,12,150.55,33.4
10630,0.3307,1,12,15.42,33.4
10631,0.4533,1,12,22.52,33.3
10632,0.4828,1,12,22.99,33.3
10633,0.6498,1,12,175.52,33.3
10634,0.7492,1,12,518.42,33.5
10635,0.592,1,12,427.6,33.5
10636,0.5527,1,12,39.64,33.5
10637,0.6312,1,12,1360.94,33.4
10638,0.5085,1,12,1440.27,33.4
10639,0.3712,1,12,873.44,33.4
10640,0.4795,1,12,1844.77,33.4
10641,0.4327,1,12,568.64,33.4
10642,0.3883,1,12,15.82,33.3
10643,0.4659,1,12,28.77,33.3
10644,0.4624,1,12,50.64,33.3
10645,0.4886,1,12,658.53,33.4
10646,0.5081,1,12,1381.91,33.4
10647,0.4791,1,12,873.96,33.4
10648,0.4612,1,12,1258.75,33.4
10649,0.3121,1,12,152.83,33.4
10650,0.1763,1,12,350.23,33.4
10651,0.1969,1,12,32.63,33.3
10652,0.2285,1,12,18.1,33.3
10653,0.4028,1,12,15.98,33.3
10654,0.4115,1,12,35.79,33.4
10655,0.2102,1,12,18.88,33.4
10656,0.3903,1,12,110.4,33.5
10657,0.4066,1,12,48.91,33.5
10658,0.3309,1,12,165.83,33.5
10659,0.1601,1,12,14.44,33.4
10660,0.1743,1,12,13.96,33.4
10661,0.533,1,12,51.24,33.4
10662,0.4524,1,12,125.41,33.6
10663,0.456,1,12,24.84,33.6
10664,0.3766,1,12,43.0,33.6
10665,0.4427,1,12,132.35,33.5
10666,0.3962,1,12,23.69,33.5
10667,0.4095,1,12,58.66,33.5
10668,0.3598,1,12,18.31,33.5
10669,0.362,1,12,15.44,33.5
10670,0.4415,1,12,16.33,33.5
10671,0.3141,1,12,14.38,33.5
10672,0.355,1,12,15.41,33.5
10673,0.4439,1,12,14.33,33.5
10674,0.4075,1,12,13.33,33.5
10675,0.3653,1,12,13.25,33.5
10676,0.362,1,12,17.89,33.5
10677,0.3367,1,12,16.64,33.5
10678,0.3301,1,12,15.32,33.5
10679,0.3369,1,12,20.04,33.5
10680,0.3302,1,12,14.45,33.5
10681,0.3509,1,12,14.13,33.8
10682,0.3131,1,12,17.67,33.8
10683,0.3349,1,12,15.11,33.8
10684,0.3604,1,12,14.04,33.6
10685,0.3183,1,12,14.61,33.6
10686,0.3496,1,12,14.52,33.6
10687,0.3517,1,12,16.46,33.6
10688,0.3409,1,12,19.48,33.6
10689,0.3483,1,12,15.78,33.6
10690,0.355,1,12,17.58,33.6
10691,0.3448,1,12,14.91,33.6
10692,0.3266,1,12,15.61,33.6
10693,0.3191,1,12,14.48,33.6
10694,0.3091,1,12,14.24,33.6
10695,0.3371,1,12,14.8,33.5
10696,0.4302,1,12,14.92,33.5
10697,0.4419,1,12,14.33,33.5
10698,0.5256,1,12,28.89,33.5
10699,0.2399,1,12,86.02,33.5
10700,0.4214,1,12,18.61,33.5
10701,0.4044,1,12,19.74,33.6
10702,0.2131,1,12,14.76,33.6
10703,0.3902,1,12,16.66,33.6
10704,0.2654,1,12,15.56,33.6
10705,0.4931,1,12,219.24,33.6
10706,0.4314,1,12,17.54,33.6
10707,0.4189,1,12,399.0,33.7
10708,0.3894,1,12,145.01,33.7
10709,0.4748,1,12,206.5,33.7
10710,0.3341,1,12,562.21,33.7
10711,0.359,1,12,157.59,33.7
10712,0.323,1,12,19.69,33.6
10713,0.3343,1,12,201.12,33.6
10714,0.4307,1,12,373.19,32.1
10715,0.1961,1,12,25.66,32.1
10716,0.2029,1,12,13.24,32.0
10717,0.3126,1,12,22.89,32.0
10718,0.3127,1,12,33.56,32.0
10719,0.3081,1,12,26.54,32.0
10720,0.5314,1,12,18.62,32.0
10721,0.5163,1,12,13.83,32.0
10722,0.2809,1,12,47.02,32.1
10723,0.3188,1,12,21.2,32.1
10724,0.4703,1,12,77.69,32.1
10725,0.5745,1,12,66.02,32.2
10726,0.6063,1,12,70.04,32.2
10727,0.5536,1,12,31.75,32.3
10728,0.5878,1,12,72.41,32.3
10729,0.6345,1,12,16.64,32.3
10730,0.6014,1,12,15.19,32.2
10731,0.5356,1,12,17.03,32.2
10732,0.4341,1,12,35.79,32.2
10733,0.4902,1,12,90.48,32.2
10734,0.3863,1,12,26.02,32.2
10735,0.3696,1,12,143.05,32.2
10736,0.465,1,12,28.58,32.3
10737,0.5621,1,12,371.73,32.3
10738,0.5339,1,12,239.69,32.3
10739,0.5686,1,12,436.0,32.5
10740,0.6003,1,12,605.72,32.5
10741,0.5795,1,12,1334.94,32.3
10742,0.4187,1,12,21.74,32.3
10743,0.4107,1,12,25.12,32.3
10744,0.4504,1,12,116.18,32.3
10745,0.4495,1,12,141.35,32.3
10746,0.3483,1,12,90.88,32.3
10747,0.3034,1,12,18.83,32.4
10748,0.1631,1,12,17.94,32.4
10749,0.131,1,12,14.65,32.3
10750,0.1359,1,12,14.3,32.3
10751,0.3668,1,12,22.01,32.3
10752,0.2868,1,12,25.26,32.3
10753,0.2577,1,12,25.35,32.3
10754,0.3204,1,12,13.69,32.3
10755,0.254,1,12,14.36,32.4
10756,0.2928,1,12,15.03,32.4
10757,0.3429,1,12,42.14,32.4
10758,0.3018,1,12,59.09,32.4
10759,0.2952,1,12,16.9,32.4
10760,0.4404,1,12,22.62,32.4
10761,0.4158,1,12,229.92,32.4
10762,0.4409,1,12,150.77,32.4
10763,0.3803,1,12,34.07,32.6
10764,0.3975,1,12,17.4,32.6
10765,0.3677,1,12,32.72,32.6
10766,0.1633,1,12,15.94,32.5
10767,0.3866,1,12,38.3,32.5
10768,0.4875,1,12,28.4,32.5
10769,0.2661,1,12,37.23,32.5
10770,0.3849,1,12,347.46,32.5
10771,0.3635,1,12,34.13,32.5
10772,0.2859,1,12,227.56,32.5
10773,0.2857,1,12,13.63,32.5
10774,0.3011,1,12,13.5,32.6
10775,0.2747,1,12,14.46,32.6
10776,0.245,1,12,17.71,32.6
10777,0.1972,1,12,13.84,32.5
10778,0.2278,1,12,14.53,32.5
10779,0.2053,1,12,14.7,32.5
10780,0.3271,1,12,16.75,32.6
10781,0.4111,1,12,12.48,32.6
10782,0.2867,1,12,22.05,32.6
10783,0.2547,1,12,423.35,32.6
10784,0.3793,1,12,22.56,32.6
10785,0.2641,1,12,20.52,32.6
10786,0.1885,1,12,17.43,32.6
10787,0.1401,1,12,15.11,32.6
10788,0.1415,1,12,15.04,32.7
10789,0.1437,1,12,14.89,32.7
10790,0.1372,1,12,13.25,32.7
10791,0.1327,1,12,13.46,32.6
10792,0.1569,1,12,14.94,32.6
10793,0.1395,1,12,14.57,32.6
10794,0.1608,1,12,14.87,32.7
10795,0.1629,1,12,13.83,32.7
10796,0.1236,1,12,13.64,32.7
10797,0.2632,1,12,19.79,32.7
10798,0.369,1,12,18.79,32.7
10799,0.3367,1,12,26.27,32.7
10800,0.1661,1,12,16.74,32.8
10801,0.121,1,12,14.3,32.8
10802,0.1392,1,12,14.99,32.7
10803,0.2586,1,12,14.58,32.7
10804,0.3398,1,12,13.72,32.7
10805,0.2471,1,12,14.27,32.7
10806,0.235,1,12,16.17,32.7
10807,0.3318,1,12,15.07,32.7
10808,0.2458,1,12,15.21,32.7
10809,0.1529,1,12,14.22,32.7
10810,0.1157,1,12,13.61,32.7
10811,0.3704,1,12,14.13,32.8
10812,0.3938,1,12,14.73,32.8
10813,0.2027,1,12,14.42,32.8
10814,0.3333,1,12,13.69,32.8
10815,0.2795,1,12,16.75,32.8
10816,0.3529,1,12,22.98,32.8
10817,0.3705,1,12,29.93,32.8
10818,0.3761,1,12,26.52,32.8
10819,0.3397,1,12,26.15,32.8
10820,0.1969,1,12,22.11,32.8
10821,0.2327,1,12,17.98,32.8
10822,0.1355,1,12,14.18,32.7
10823,0.1223,1,12,14.8,32.7
10824,0.1771,1,12,15.33,32.8
10825,0.1879,1,12,13.55,32.8
10826,0.3149,1,12,22.64,32.8
10827,0.389,1,12,26.01,32.8
10828,0.2894,1,12,17.3,32.8
10829,0.3739,1,12,28.96,32.8
10830,0.207,1,12,15.12,32.8
10831,0.3181,1,12,24.04,32.8
10832,0.1884,1,12,15.61,32.8
10833,0.1479,1,12,15.77,32.8
10834,0.143,1,12,14.57,32.8
10835,0.1412,1,12,17.57,32.8
10836,0.1367,1,12,14.82,32.8
10837,0.1408,1,12,14.29,32.8
10838,0.1538,1,12,13.63,32.9
10839,0.3726,1,12,20.25,32.9
10840,0.4361,1,12,21.03,32.9
10841,0.3333,1,12,22.32,32.8
10842,0.3259,1,12,188.64,32.8
10843,0.4211,1,12,168.5,32.8
10844,0.4286,1,12,447.09,32.8
10845,0.4015,1,12,38.74,32.8
10846,0.3112,1,12,235.32,32.8
10847,0.2259,1,12,49.47,32.7
10848,0.3597,1,12,65.08,32.7
10849,0.372,1,12,82.58,32.7
10850,0.4994,1,12,317.24,32.9
10851,0.4197,1,12,33.26,32.9
10852,0.3306,1,12,26.38,32.8
10853,0.3193,1,12,30.98,32.8
10854,0.2427,1,12,14.71,32.8
10855,0.407,1,12,20.83,33.0
10856,0.3417,1,12,73.48,33.0
10857,0.3578,1,12,505.06,33.0
10858,0.3907,1,12,1058.54,32.8
10859,0.3571,1,12,403.69,32.8
10860,0.3894,1,12,1128.45,32.8
10861,0.4202,1,12,896.37,32.9
10862,0.216,1,12,650.56,32.9
10863,0.2009,1,12,14.11,32.8
10864,0.162,1,12,12.54,32.8
10865,0.3546,1,12,19.53,32.8
10866,0.3614,1,12,808.64,33.0
10867,0.2749,1,12,576.59,33.0
10868,0.3364,1,12,70.19,33.0
10869,0.3899,1,12,17.79,32.9
10870,0.2115,1,12,17.0,32.9
10871,0.4062,1,12,50.98,32.9
10872,0.4089,1,12,41.29,32.9
10873,0.3828,1,12,100.01,32.9
10874,0.3634,1,12,115.54,32.9
10875,0.4219,1,12,126.52,32.9
10876,0.4422,1,12,39.37,32.9
10877,0.401,1,12,16.72,32.9
10878,0.3886,1,12,18.45,32.9
10879,0.3258,1,12,19.08,32.9
10880,0.4078,1,12,24.05,32.9
10881,0.3884,1,12,104.27,32.9
10882,0.3995,1,12,28.58,32.9
10883,0.442,1,12,16.72,33.0
10884,0.4767,1,12,17.45,33.0
10885,0.4196,1,20,2498.31,31.5
10886,0.4451,1,20,2335.46,31.6
10887,0.358,1,20,1770.0,31.6
10888,0.4007,1,20,2273.99,31.6
10889,0.4555,1,20,2673.0,31.6
10890,0.4084,1,20,3339.73,31.6
10891,0.3958,1,20,2974.17,31.6
10892,0.427,1,20,3820.56,31.5
10893,0.4069,1,20,3302.01,31.5
10894,0.4793,1,20,3494.87,31.5
10895,0.3923,1,20,2606.88,31.4
10896,0.3733,1,20,2523.09,31.4
10897,0.3158,1,20,1792.62,31.5
10898,0.3674,1,20,2335.9,31.5
10899,0.3586,1,20,2221.81,31.5
10900,0.3647,1,20,2397.2,31.5
10901,0.3823,1,20,3351.42,31.5
10902,0.3593,1,20,1862.17,31.5
10903,0.3569,1,20,2366.86,31.4
10904,0.3749,1,20,3984.34,31.4
10905,0.365,1,20,1935.07,31.5
10906,0.3995,1,20,2663.49,31.5
10907,0.324,1,20,889.89,31.5
10908,0.3224,1,20,907.5,31.4
10909,0.3784,1,20,392.82,31.4
10910,0.3142,1,20,32.22,31.4
10911,0.3446,1,20,1880.19,31.3
10912,0.3778,1,20,2620.08,31.3
10913,0.3908,1,20,3665.91,31.3
10914,0.335,1,20,1884.46,31.4
10915,0.4109,1,20,1659.61,31.4
10916,0.4498,1,20,2652.8,31.4
10917,0.408,1,20,3179.36,31.3
10918,0.3672,1,20,3192.2,31.3
10919,0.386,1,20,2631.04,31.3
10920,0.4783,1,20,1600.78,31.3
10921,0.3451,1,20,2274.55,31.3
10922,0.3973,1,20,2819.27,31.3
10923,0.4341,1,20,3485.3,31.3
10924,0.3862,1,20,2824.8,31.3
10925,0.4257,1,20,5623.29,31.3
10926,0.4826,1,20,2773.35,31.3
10927,0.377,1,20,2099.83,31.3
10928,0.371,1,20,3489.46,31.3
10929,0.3333,1,20,818.12,31.3
10930,0.4118,1,20,3931.34,31.3
10931,0.3883,1,20,3089.0,31.3
10932,0.3548,1,20,2116.58,31.3
10933,0.3673,1,20,4515.7,31.2
10934,0.4114,1,20,9753.63,31.4
10935,0.3406,1,20,2649.04,31.4
10936,0.6353,1,20,2828.97,31.5
10937,0.43,1,20,1333.16,31.5
10938,0.3649,1,20,2277.6,31.5
10939,0.3967,1,20,3106.1,31.3
10940,0.4065,1,20,4640.21,31.3
10941,0.4197,1,20,1733.76,31.3
10942,0.431,1,20,2946.82,31.2
10943,0.4337,1,20,2639.98,31.2
10944,0.3975,1,12,17.4,32.6
10945,0.3677,1,12,32.72,32.6
10946,0.1633,1,12,15.94,32.5
10947,0.3866,1,12,38.3,32.5
10948,0.4875,1,12,28.4,32.5
10949,0.2661,1,12,37.23,32.5
10950,0.3849,1,12,347.46,32.5
10951,0.3635,1,12,34.13,32.5
10952,0.2859,1,12,227.56,32.5
10953,0.2857,1,12,13.63,32.5
10954,0.3011,1,12,13.5,32.6
10955,0.2747,1,12,14.46,32.6
10956,0.245,1,12,17.71,32.6
10957,0.1972,1,12,13.84,32.5
10958,0.2278,1,12,14.53,32.5
10959,0.2053,1,12,14.7,32.5
10960,0.3271,1,12,16.75,32.6
10961,0.4111,1,12,12.48,32.6
10962,0.2867,1,12,22.05,32.6
10963,0.2547,1,12,423.35,32.6
10964,0.3793,1,12,22.56,32.6
10965,0.2641,1,12,20.52,32.6
10966,0.1885,1,12,17.43,32.6
10967,0.1401,1,12,15.11,32.6
10968,0.1415,1,12,15.04,32.7
10969,0.1437,1,12,14.89,32.7
10970,0.1372,1,12,13.25,32.7
10971,0.1327,1,12,13.46,32.6
10972,0.1569,1,12,14.94,32.6
10973,0.1395,1,12,14.57,32.6
10974,0.1608,1,12,14.87,32.7
10975,0.1629,1,12,13.83,32.7
10976,0.1236,1,12,13.64,32.7
10977,0.2632,1,12,19.79,32.7
10978,0.369,1,12,18.79,32.7
10979,0.3367,1,12,26.27,32.7
10980,0.1661,1,12,16.74,32.8
10981,0.121,1,12,14.3,32.8
10982,0.1392,1,12,14.99,32.7
10983,0.2586,1,12,14.58,32.7
10984,0.3398,1,12,13.72,32.7
10985,0.2471,1,12,14.27,32.7
10986,0.235,1,12,16.17,32.7
10987,0.3318,1,12,15.07,32.7
10988,0.2458,1,12,15.21,32.7
10989,0.1529,1,12,14.22,32.7
10990,0.1157,1,12,13.61,32.7
10991,0.3704,1,12,14.13,32.8
10992,0.3938,1,12,14.73,32.8
10993,0.2027,1,12,14.42,32.8
10994,0.3333,1,12,13.69,32.8
10995,0.2795,1,12,16.75,32.8
10996,0.3529,1,12,22.98,32.8
10997,0.3705,1,12,29.93,32.8
10998,0.3761,1,12,26.52,32.8
10999,0.3397,1,12,26.15,32.8
11000,0.1969,1,12,22.11,32.8
11001,0.2327,1,12,17.98,32.8
11002,0.1355,1,12,14.18,32.7
11003,0.1223,1,12,14.8,32.7
11004,0.1771,1,12,15.33,32.8
11005,0.1879,1,12,13.55,32.8
11006,0.3149,1,12,22.64,32.8
11007,0.389,1,12,26.01,32.8
11008,0.2894,1,12,17.3,32.8
11009,0.3739,1,12,28.96,32.8
11010,0.207,1,12,15.12,32.8
11011,0.3181,1,12,24.04,32.8
11012,0.1884,1,12,15.61,32.8
11013,0.1479,1,12,15.77,32.8
11014,0.143,1,12,14.57,32.8
11015,0.1412,1,12,17.57,32.8
11016,0.1367,1,12,14.82,32.8
11017,0.1408,1,12,14.29,32.8
11018,0.1538,1,12,13.63,32.9
11019,0.3726,1,12,20.25,32.9
11020,0.4361,1,12,21.03,32.9
11021,0.3333,1,12,22.32,32.8
11022,0.3259,1,12,188.64,32.8
11023,0.4211,1,12,168.5,32.8
11024,0.4286,1,12,447.09,32.8
11025,0.4015,1,12,38.74,32.8
11026,0.3112,1,12,235.32,32.8
11027,0.2259,1,12,49.47,32.7
