time_s,cpu,s_on,br,net_kbps,temp_c
6758,0.7975,1,23,14.75,37.0
6759,0.8205,1,23,15.23,37.0
6760,0.8031,1,23,17.66,36.9
6761,0.8102,1,23,14.74,36.9
6762,0.7932,1,23,14.93,36.9
6763,0.8791,1,23,15.63,36.9
6764,0.8115,1,23,14.42,36.9
6765,0.8035,1,23,15.97,36.9
6766,0.804,1,23,15.04,36.9
6767,0.7975,1,23,15.03,36.9
6768,0.8088,1,23,16.9,36.9
6769,0.7965,1,23,15.01,36.9
6770,0.8007,1,23,16.58,36.9
6771,0.8031,1,23,14.67,37.0
6772,0.8235,1,23,14.7,37.0
6773,0.7988,1,23,17.95,37.0
6774,0.7964,1,23,15.33,37.0
6775,0.7904,1,23,14.41,37.0
6776,0.8084,1,23,15.18,37.0
6777,0.8232,1,23,12.28,36.9
6778,0.8722,1,23,14.91,36.9
6779,0.8631,1,23,14.08,36.9
6780,0.8938,1,23,16.86,36.9
6781,0.8998,1,23,17.46,36.9
6782,0.8624,1,23,18.98,37.0
6783,0.8453,1,23,31.61,37.0
6784,0.7979,1,23,17.78,37.0
6785,0.8002,1,23,14.48,37.0
6786,0.8007,1,23,14.58,37.0
6787,0.8375,1,23,31.19,37.0
6788,0.8214,1,23,14.63,37.0
6789,0.8769,1,23,16.71,37.0
6790,0.832,1,23,18.16,37.0
6791,0.8002,1,23,14.74,37.0
6792,0.7938,1,23,15.87,37.0
6793,0.817,1,23,14.28,37.0
6794,0.7877,1,23,12.78,37.0
6795,0.8616,1,23,14.59,37.0
6796,0.8979,0,0,24.33,37.0
6797,0.7313,1,23,33.88,37.0
6798,0.9944,1,23,35.06,37.0
6799,0.9835,1,23,29.03,37.1
6800,0.9725,1,23,29.3,37.1
6801,0.9862,1,23,60.13,37.1
6802,0.9669,1,23,39.7,37.1
6803,0.9624,1,23,31.39,37.1
6804,0.9805,1,23,42.76,37.1
6805,0.9717,1,23,39.23,37.2
6806,0.8564,1,23,15.66,37.2
6807,0.8192,1,23,14.0,37.2
6808,0.8292,1,23,23.07,37.1
6809,0.9284,1,23,14.55,37.1
6810,0.8732,1,23,15.29,37.1
6811,0.8191,1,23,15.4,37.1
6812,0.7672,1,23,18.0,37.1
6813,0.7719,1,23,18.44,37.1
6814,0.7718,1,23,15.15,37.1
6815,0.8744,1,23,14.38,37.1
6816,0.9377,1,23,14.41,37.3
6817,0.9284,1,30,13.99,37.3
6818,0.9264,1,30,14.38,37.3
6819,0.7673,1,30,14.67,37.2
6820,0.779,1,30,15.09,37.2
6821,0.7597,1,30,14.54,37.3
6822,0.7809,1,30,13.28,37.3
6823,0.7633,1,30,17.8,37.3
6824,0.7865,1,30,13.92,37.3
6825,0.7634,1,30,15.99,37.3
6826,0.7764,1,30,15.1,37.3
6827,0.793,1,30,14.08,37.3
6828,0.7715,1,30,14.97,37.3
6829,0.7783,1,30,14.0,37.3
6830,0.7581,1,30,16.71,37.3
6831,0.7639,1,30,14.52,37.3
6832,0.7751,1,30,17.69,37.3
6833,0.7743,1,30,16.64,37.3
6834,0.8082,1,30,16.6,37.3
6835,0.8263,1,30,13.81,37.3
6836,0.7761,1,30,15.35,37.3
6837,0.8172,1,30,21.17,37.3
6838,0.765,1,30,15.35,37.2
6839,0.7694,1,30,15.02,37.2
6840,0.7655,1,30,15.09,37.2
6841,0.7637,1,30,14.58,37.2
6842,0.7779,1,30,15.93,37.2
6843,0.7933,1,30,15.25,37.2
6844,0.7767,1,30,16.57,37.3
6845,0.7586,1,30,16.01,37.3
6846,0.7707,1,30,14.04,37.3
6847,0.7642,1,30,14.08,37.3
6848,0.7603,1,30,15.04,37.3
6849,0.75,1,30,15.01,37.2
6850,0.8273,1,30,14.89,37.2
6851,0.7551,1,30,14.83,37.2
6852,0.7728,1,30,14.61,37.2
6853,0.8197,1,30,14.95,37.2
6854,0.7683,1,30,16.24,37.2
6855,0.7665,1,30,14.28,37.1
6856,0.7844,1,30,13.88,37.1
6857,0.7729,1,30,14.33,37.1
6858,0.7931,1,30,15.44,37.2
6859,0.7925,1,30,15.71,37.2
6860,0.777,1,30,14.65,37.2
6861,0.7644,1,30,14.17,37.2
6862,0.7762,1,30,15.16,37.2
6863,0.8645,1,30,22.42,37.1
6864,0.9722,1,30,14.89,37.1
6865,0.9733,1,30,16.03,37.1
6866,0.969,1,30,21.59,37.2
6867,0.9607,1,30,60.87,37.2
6868,0.958,1,30,44.23,37.2
6869,0.94,1,30,36.06,37.1
6870,0.9495,1,30,60.87,37.1
6871,0.9419,1,30,37.33,37.1
6872,0.8426,1,30,26.68,37.2
6873,0.7899,1,30,24.92,37.2
6874,0.8249,1,30,15.08,37.1
6875,0.816,1,30,22.36,37.1
6876,0.8382,1,30,15.12,37.1
6877,0.8707,1,30,14.07,37.2
6878,0.8632,1,30,14.36,37.2
6879,0.7957,1,30,13.92,37.2
6880,0.753,1,30,13.57,37.1
6881,0.8297,1,30,16.05,37.1
6882,0.7714,1,30,14.46,37.1
6883,0.7582,1,30,14.37,37.0
6884,0.8371,1,30,13.14,37.0
6885,0.7518,1,30,14.59,37.1
6886,0.7866,1,30,15.01,37.1
6887,0.7695,1,30,14.17,37.1
6888,0.7587,1,30,13.14,37.1
6889,0.7765,1,30,15.02,37.1
6890,0.7834,1,30,14.56,37.1
6891,0.8015,1,30,14.46,37.1
6892,0.8684,1,30,14.31,37.1
6893,0.8537,1,30,17.57,37.1
6894,0.7676,1,30,14.93,37.0
6895,0.7693,1,30,14.88,37.0
6896,0.7597,1,30,13.66,37.0
6897,0.7871,1,30,17.31,37.0
6898,0.763,1,30,15.8,37.0
6899,0.7796,1,30,14.99,37.0
6900,0.77,1,30,14.59,37.0
6901,0.7685,1,30,14.3,37.0
6902,0.8715,1,30,16.67,37.1
6903,0.7581,1,30,13.13,37.1
6904,0.7773,1,30,15.29,37.1
6905,0.7649,1,30,15.39,37.0
6906,0.7716,1,30,14.98,37.0
6907,0.7811,1,30,14.65,37.0
6908,0.7668,1,30,15.54,37.0
6909,0.9193,1,30,14.88,37.0
6910,0.9462,1,30,14.05,37.1
6911,0.8981,1,30,14.96,37.1
6912,0.8859,1,30,13.82,37.1
6913,0.8996,1,30,15.31,37.1
6914,0.9413,1,30,14.13,37.1
6915,0.9098,1,30,13.81,37.1
6916,0.8538,1,30,14.97,37.1
6917,0.8423,1,30,15.07,37.1
6918,0.8424,1,30,13.81,37.1
6919,0.914,1,30,15.94,37.1
6920,0.8346,1,30,15.51,37.1
6921,0.8514,1,30,14.54,37.1
6922,0.8556,1,30,16.06,37.0
6923,0.7938,1,30,17.26,37.0
6924,0.7702,1,30,15.1,37.0
6925,0.7806,1,30,14.12,37.0
6926,0.7791,1,30,14.96,37.0
6927,0.7959,1,30,14.49,37.0
6928,0.773,1,30,15.06,37.0
6929,0.7738,1,30,15.92,37.0
6930,0.7793,1,30,15.87,37.0
6931,0.7739,1,30,18.82,37.0
6932,0.7838,1,30,11.11,37.0
6933,0.7913,1,30,17.44,37.0
6934,0.8301,1,30,14.67,37.0
6935,0.7655,1,30,14.74,37.0
6936,0.7854,1,30,14.31,37.0
6937,0.7738,1,30,15.34,37.0
6938,0.7599,1,30,15.46,37.0
6939,0.7675,1,30,15.8,37.0
6940,0.7624,1,30,15.22,37.0
6941,0.8456,1,30,14.99,36.9
6942,0.7765,1,30,14.31,36.9
6943,0.7842,1,30,15.81,36.9
6944,0.7769,1,30,15.0,37.0
6945,0.7844,1,30,14.82,37.0
6946,0.7697,1,30,14.91,37.0
6947,0.7675,1,30,14.31,36.9
6948,0.7657,1,30,14.81,36.9
6949,0.7695,1,30,14.37,37.0
6950,0.2341,1,23,14.25,35.9
6951,0.2588,1,23,17.67,35.9
6952,0.2338,1,23,15.0,35.9
6953,0.2963,1,23,15.98,35.9
6954,0.313,1,23,14.98,35.9
6955,0.2468,1,23,14.6,35.9
6956,0.2771,1,23,15.4,35.9
6957,0.2423,1,23,14.15,35.9
6958,0.3472,1,23,14.77,35.9
6959,0.3576,1,23,42.73,36.0
6960,0.469,1,23,41.32,36.0
6961,0.5749,1,23,71.19,36.0
6962,0.74,1,23,43.01,36.0
6963,0.8745,1,23,71.15,36.0
6964,0.9625,1,23,42.19,36.1
6965,0.9976,1,23,16.64,36.1
6966,0.9977,1,23,13.58,36.1
6967,0.9869,1,23,14.2,36.1
6968,0.9882,1,23,16.3,36.1
6969,0.9917,1,23,11.22,36.1
6970,0.9836,1,23,18.25,36.2
6971,0.9835,1,23,11.03,36.2
6972,0.985,1,23,18.07,36.2
6973,0.9867,1,23,11.69,36.2
6974,0.9858,1,23,14.37,36.2
6975,0.9941,1,23,13.42,36.3
6976,0.9875,1,23,15.06,36.3
6977,0.9743,1,23,14.3,36.3
6978,0.9922,1,23,12.52,36.3
6979,0.9856,1,23,14.6,36.3
6980,0.9799,1,23,13.28,36.3
6981,0.9844,1,23,16.5,36.4
6982,0.9914,1,23,14.37,36.4
6983,0.9921,1,23,20.43,36.4
6984,0.9961,1,23,13.19,36.4
6985,0.9797,1,23,14.02,36.4
6986,0.9949,1,23,15.2,36.4
6987,0.985,1,23,14.66,36.4
6988,0.9939,1,23,12.87,36.4
6989,0.9941,1,23,14.75,36.4
6990,0.9869,1,23,13.78,36.4
6991,0.9763,1,23,14.32,36.4
6992,0.9846,1,23,14.25,36.5
6993,0.9805,1,23,15.46,36.5
6994,0.9791,1,23,14.37,36.5
6995,0.9802,1,23,15.24,36.5
6996,0.9795,1,23,14.25,36.5
6997,0.9777,1,23,14.51,36.5
6998,0.9744,1,23,14.56,36.5
6999,0.998,1,23,18.69,36.5
7000,0.9707,1,23,10.03,36.6
7001,0.9381,1,23,14.31,36.6
7002,0.9218,1,23,14.27,36.6
7003,0.9324,1,23,14.64,36.5
7004,0.9235,1,23,16.15,36.5
7005,0.9337,1,23,50.17,36.5
7006,0.9277,1,23,11.09,36.5
7007,0.9257,1,23,21.71,36.5
7008,0.9253,1,23,21.38,36.5
7009,0.9375,1,23,20.52,36.6
7010,0.9429,1,23,15.1,36.6
7011,0.9521,1,23,14.57,36.7
7012,0.9701,1,23,15.45,36.7
7013,0.9411,1,23,14.47,36.7
7014,0.9303,1,23,15.33,36.6
7015,0.9324,1,23,15.6,36.6
7016,0.9393,1,23,18.38,36.6
7017,0.9426,1,23,14.29,36.7
7018,0.972,1,23,15.96,36.7
7019,0.9524,1,23,14.6,36.7
7020,0.9378,1,23,14.5,36.7
7021,0.9446,1,23,14.66,36.7
7022,0.9281,1,23,14.62,36.7
7023,0.9164,1,23,13.83,36.7
7024,0.9453,1,23,15.17,36.7
7025,0.938,1,23,16.03,36.7
7026,0.9643,1,23,14.97,36.7
7027,0.9782,1,23,16.6,36.7
7028,0.9327,1,23,15.24,36.7
7029,0.93,1,23,14.99,36.7
7030,0.9325,1,23,14.74,36.7
7031,0.8815,1,23,14.63,36.8
7032,0.884,1,23,14.94,36.8
7033,0.8034,1,23,14.22,36.8
7034,0.8078,1,23,15.02,36.8
7035,0.8661,1,23,17.47,36.8
7036,0.7929,1,23,15.02,36.8
7037,0.7993,1,23,15.78,36.8
7038,0.8396,1,23,14.77,36.8
7039,0.7975,1,23,14.28,36.9
7040,0.8218,1,23,18.07,36.9
7041,0.7995,1,23,15.02,36.9
7042,0.8072,1,23,14.73,36.9
7043,0.817,1,23,13.96,36.9
7044,0.8405,1,23,26.56,36.9
7045,0.8014,1,23,15.3,36.8
7046,0.8169,1,23,17.46,36.8
7047,0.8002,1,23,15.54,36.8
7048,0.803,1,23,14.55,36.9
7049,0.8182,1,23,15.29,36.9
7050,0.8271,1,23,15.17,36.9
7051,0.8007,1,23,16.57,36.9
7052,0.8101,1,23,25.65,36.9
7053,0.7961,1,23,17.49,37.0
7054,0.7975,1,23,14.75,37.0
7055,0.8205,1,23,15.23,37.0
7056,0.8031,1,23,17.66,36.9
7057,0.8102,1,23,14.74,36.9
7058,0.7932,1,23,14.93,36.9
7059,0.8791,1,23,15.63,36.9
7060,0.8115,1,23,14.42,36.9
7061,0.8035,1,23,15.97,36.9
7062,0.804,1,23,15.04,36.9
7063,0.7975,1,23,15.03,36.9
7064,0.8088,1,23,16.9,36.9
7065,0.7965,1,23,15.01,36.9
7066,0.8007,1,23,16.58,36.9
7067,0.8031,1,23,14.67,37.0
7068,0.8235,1,23,14.7,37.0
7069,0.7988,1,23,17.95,37.0
7070,0.7964,1,23,15.33,37.0
7071,0.7904,1,23,14.41,37.0
7072,0.8084,1,23,15.18,37.0
7073,0.8232,1,23,12.28,36.9
7074,0.8722,1,23,14.91,36.9
7075,0.8631,1,23,14.08,36.9
7076,0.8938,1,23,16.86,36.9
7077,0.8998,1,23,17.46,36.9
7078,0.8624,1,23,18.98,37.0
7079,0.8453,1,23,31.61,37.0
7080,0.7979,1,23,17.78,37.0
7081,0.8002,1,23,14.48,37.0
7082,0.8007,1,23,14.58,37.0
7083,0.8375,1,23,31.19,37.0
7084,0.8214,1,23,14.63,37.0
7085,0.8769,1,23,16.71,37.0
7086,0.832,1,23,18.16,37.0
7087,0.8002,1,23,14.74,37.0
7088,0.7938,1,23,15.87,37.0
7089,0.817,1,23,14.28,37.0
7090,0.7877,1,23,12.78,37.0
7091,0.8616,1,23,14.59,37.0
7092,0.8979,0,0,24.33,37.0
7093,0.7313,1,23,33.88,37.0
7094,0.9944,1,23,35.06,37.0
7095,0.9835,1,23,29.03,37.1
7096,0.9725,1,23,29.3,37.1
7097,0.9862,1,23,60.13,37.1
7098,0.9669,1,23,39.7,37.1
7099,0.9624,1,23,31.39,37.1
7100,0.9805,1,23,42.76,37.1
7101,0.9717,1,23,39.23,37.2
7102,0.8564,1,23,15.66,37.2
7103,0.8192,1,23,14.0,37.2
7104,0.8292,1,23,23.07,37.1
7105,0.9284,1,23,14.55,37.1
7106,0.8732,1,23,15.29,37.1
7107,0.8191,1,23,15.4,37.1
7108,0.7672,1,23,18.0,37.1
7109,0.7719,1,23,18.44,37.1
7110,0.7718,1,23,15.15,37.1
7111,0.8744,1,23,14.38,37.1
7112,0.9377,1,23,14.41,37.3
7113,0.9284,1,30,13.99,37.3
7114,0.9264,1,30,14.38,37.3
7115,0.7673,1,30,14.67,37.2
7116,0.779,1,30,15.09,37.2
7117,0.7597,1,30,14.54,37.3
7118,0.7809,1,30,13.28,37.3
7119,0.7633,1,30,17.8,37.3
7120,0.7865,1,30,13.92,37.3
7121,0.7634,1,30,15.99,37.3
7122,0.7764,1,30,15.1,37.3
7123,0.793,1,30,14.08,37.3
7124,0.7715,1,30,14.97,37.3
7125,0.7783,1,30,14.0,37.3
7126,0.7581,1,30,16.71,37.3
7127,0.7639,1,30,14.52,37.3
7128,0.7751,1,30,17.69,37.3
7129,0.7743,1,30,16.64,37.3
7130,0.8082,1,30,16.6,37.3
7131,0.8263,1,30,13.81,37.3
7132,0.7761,1,30,15.35,37.3
7133,0.8172,1,30,21.17,37.3
7134,0.765,1,30,15.35,37.2
7135,0.7694,1,30,15.02,37.2
7136,0.7655,1,30,15.09,37.2
7137,0.7637,1,30,14.58,37.2
7138,0.7779,1,30,15.93,37.2
7139,0.7933,1,30,15.25,37.2
7140,0.7767,1,30,16.57,37.3
7141,0.7586,1,30,16.01,37.3
7142,0.7707,1,30,14.04,37.3
7143,0.7642,1,30,14.08,37.3
7144,0.7603,1,30,15.04,37.3
7145,0.75,1,30,15.01,37.2
7146,0.8273,1,30,14.89,37.2
7147,0.7551,1,30,14.83,37.2
7148,0.7728,1,30,14.61,37.2
7149,0.8197,1,30,14.95,37.2
7150,0.7683,1,30,16.24,37.2
7151,0.7665,1,30,14.28,37.1
7152,0.7844,1,30,13.88,37.1
7153,0.7729,1,30,14.33,37.1
7154,0.7931,1,30,15.44,37.2
7155,0.7925,1,30,15.71,37.2
7156,0.777,1,30,14.65,37.2
7157,0.7644,1,30,14.17,37.2
7158,0.7762,1,30,15.16,37.2
7159,0.8645,1,30,22.42,37.1
7160,0.9722,1,30,14.89,37.1
7161,0.9733,1,30,16.03,37.1
7162,0.969,1,30,21.59,37.2
7163,0.9607,1,30,60.87,37.2
7164,0.958,1,30,44.23,37.2
7165,0.94,1,30,36.06,37.1
7166,0.9495,1,30,60.87,37.1
7167,0.9419,1,30,37.33,37.1
7168,0.8426,1,30,26.68,37.2
7169,0.7899,1,30,24.92,37.2
7170,0.8249,1,30,15.08,37.1
7171,0.816,1,30,22.36,37.1
7172,0.8382,1,30,15.12,37.1
7173,0.8707,1,30,14.07,37.2
7174,0.8632,1,30,14.36,37.2
7175,0.7957,1,30,13.92,37.2
7176,0.753,1,30,13.57,37.1
7177,0.8297,1,30,16.05,37.1
7178,0.7714,1,30,14.46,37.1
7179,0.7582,1,30,14.37,37.0
7180,0.8371,1,30,13.14,37.0
7181,0.7518,1,30,14.59,37.1
7182,0.7866,1,30,15.01,37.1
7183,0.7695,1,30,14.17,37.1
7184,0.7587,1,30,13.14,37.1
7185,0.7765,1,30,15.02,37.1
7186,0.7834,1,30,14.56,37.1
7187,0.8015,1,30,14.46,37.1
7188,0.8684,1,30,14.31,37.1
7189,0.8537,1,30,17.57,37.1
7190,0.7676,1,30,14.93,37.0
7191,0.7693,1,30,14.88,37.0
7192,0.7597,1,30,13.66,37.0
7193,0.7871,1,30,17.31,37.0
7194,0.763,1,30,15.8,37.0
7195,0.7796,1,30,14.99,37.0
7196,0.77,1,30,14.59,37.0
7197,0.7685,1,30,14.3,37.0
7198,0.8715,1,30,16.67,37.1
7199,0.7581,1,30,13.13,37.1
7200,0.7773,1,30,15.29,37.1
7201,0.7649,1,30,15.39,37.0
7202,0.7716,1,30,14.98,37.0
7203,0.7811,1,30,14.65,37.0
7204,0.7668,1,30,15.54,37.0
7205,0.9193,1,30,14.88,37.0
7206,0.9462,1,30,14.05,37.1
7207,0.8981,1,30,14.96,37.1
7208,0.8859,1,30,13.82,37.1
7209,0.8996,1,30,15.31,37.1
7210,0.9413,1,30,14.13,37.1
7211,0.3497,1,20,643.75,32.4
7212,0.3147,1,20,14.42,32.4
7213,0.3236,1,20,14.79,32.4
7214,0.3107,1,20,13.68,32.4
7215,0.3121,1,20,13.76,32.4
7216,0.334,1,20,18.96,32.4
7217,0.3538,1,20,1601.02,32.4
7218,0.399,1,20,1647.78,32.4
7219,0.3872,1,20,2368.32,32.4
7220,0.3739,1,20,1527.42,32.3
7221,0.3362,1,20,208.42,32.3
7222,0.3803,1,20,1829.46,32.3
7223,0.3474,1,20,1475.1,32.3
7224,0.355,1,20,609.44,32.3
7225,0.3472,1,20,15.17,32.3
7226,0.3166,1,20,14.58,32.3
7227,0.3091,1,20,14.64,32.3
7228,0.3359,1,20,87.34,32.2
7229,0.3378,1,20,945.07,32.2
7230,0.36,1,20,980.56,32.2
7231,0.3754,1,20,1041.92,32.3
7232,0.3532,1,20,532.36,32.3
7233,0.3267,1,20,13.58,32.3
7234,0.3072,1,20,15.09,32.1
7235,0.3486,1,20,13.6,32.1
7236,0.3303,1,20,14.26,32.1
7237,0.3374,1,20,262.39,32.1
7238,0.3672,1,20,1310.73,32.1
7239,0.3976,1,20,1327.61,32.1
7240,0.3687,1,20,1207.52,32.1
7241,0.3991,1,20,1441.99,32.1
7242,0.3741,1,20,1312.28,32.0
7243,0.3356,1,20,271.19,32.0
7244,0.3265,1,20,26.03,32.0
7245,0.3364,1,20,327.8,32.0
7246,0.3685,1,20,1450.49,32.0
7247,0.4153,1,20,1566.22,32.0
7248,0.3778,1,20,1109.93,32.0
7249,0.3681,1,20,1273.33,32.0
7250,0.3463,1,20,373.82,32.0
7251,0.3102,1,20,15.18,31.9
7252,0.3146,1,20,14.1,31.9
7253,0.317,1,20,14.4,31.9
7254,0.3199,1,20,14.59,31.9
7255,0.3232,1,20,18.73,31.9
7256,0.384,1,20,837.04,31.9
7257,0.3668,1,20,1224.3,31.9
7258,0.3763,1,20,1357.01,31.9
7259,0.3975,1,20,1513.34,31.8
7260,0.3833,1,20,1864.58,31.8
7261,0.3988,1,20,1298.95,31.8
7262,0.3279,1,20,15.11,31.8
7263,0.3245,1,20,14.49,31.8
7264,0.3342,1,20,14.16,31.8
7265,0.3354,1,20,213.47,31.8
7266,0.3187,1,20,541.12,31.8
7267,0.3703,1,20,905.7,31.8
7268,0.3943,1,20,1472.38,31.8
7269,0.376,1,20,988.68,31.8
7270,0.3913,1,20,1321.12,31.7
7271,0.3521,1,20,892.7,31.7
7272,0.3898,1,20,1198.64,31.7
7273,0.3247,1,20,13.86,31.7
7274,0.3273,1,20,14.05,31.7
7275,0.321,1,20,622.03,31.7
7276,0.3963,1,20,1823.0,31.7
7277,0.3577,1,20,916.75,31.7
7278,0.3904,1,20,2308.8,31.7
7279,0.3949,1,20,1530.17,31.7
7280,0.378,1,20,1698.59,31.7
7281,0.3506,1,20,279.39,31.6
7282,0.3454,1,20,14.79,31.6
7283,0.3122,1,20,14.31,31.6
7284,0.3266,1,20,14.74,31.6
7285,0.3468,1,20,1198.66,31.6
7286,0.3757,1,20,1817.4,31.6
7287,0.3875,1,20,1745.32,31.6
7288,0.3697,1,20,1355.44,31.6
7289,0.3725,1,20,1390.21,31.5
7290,0.4221,1,20,1102.14,31.5
7291,0.3341,1,20,14.7,31.5
7292,0.3516,1,20,15.01,31.6
7293,0.3127,1,20,14.62,31.6
7294,0.3095,1,20,13.98,31.6
7295,0.3124,1,20,15.57,31.5
7296,0.3288,1,20,18.41,31.5
7297,0.3484,1,20,1129.72,31.5
7298,0.3896,1,20,1210.44,31.5
7299,0.3515,1,20,845.73,31.5
7300,0.3847,1,20,15.21,31.5
7301,0.3178,1,20,14.43,31.4
7302,0.3136,1,20,13.92,31.4
7303,0.3177,1,20,14.9,31.4
7304,0.3338,1,20,14.25,31.4
7305,0.3161,1,20,15.65,31.4
7306,0.3118,1,20,22.82,31.4
7307,0.3571,1,20,1049.17,31.4
7308,0.3593,1,20,1234.13,31.4
7309,0.437,1,20,1285.71,31.5
7310,0.4112,1,20,1480.4,31.5
7311,0.372,1,20,1248.67,31.5
7312,0.3333,1,20,274.1,31.4
7313,0.3116,1,20,12.46,31.4
7314,0.3376,1,20,13.18,31.4
7315,0.3444,1,20,441.4,31.4
7316,0.3822,1,20,1679.63,31.4
7317,0.356,1,20,1048.87,31.4
7318,0.3864,1,20,1718.75,31.4
7319,0.3948,1,20,2130.86,31.4
7320,0.3759,1,20,1138.76,31.3
7321,0.3238,1,20,30.81,31.3
7322,0.9697,1,23,14.56,36.0
7323,0.9309,1,23,14.41,35.9
7324,0.9345,1,23,14.68,35.9
7325,0.9312,1,23,14.91,35.9
7326,0.9234,1,23,14.3,36.0
7327,0.9366,1,23,16.47,36.0
7328,0.9474,1,23,14.79,36.2
7329,0.9413,1,23,14.13,36.2
7330,0.9805,1,23,14.92,36.2
7331,0.9508,1,23,16.65,36.0
7332,0.9836,1,23,14.26,36.0
7333,0.984,1,23,14.85,36.0
7334,0.9841,1,23,14.5,36.0
7335,0.9818,1,23,14.59,36.0
7336,0.9978,1,23,14.88,36.0
7337,0.9925,1,23,13.9,36.0
7338,0.99,1,23,16.39,36.0
7339,0.9903,1,23,68.51,36.0
7340,0.4663,1,23,16.27,35.9
7341,0.2672,1,23,15.1,35.9
7342,0.2836,1,23,14.45,35.9
7343,0.2975,1,23,15.11,35.9
7344,0.2857,1,23,14.22,35.9
7345,0.2341,1,23,14.25,35.9
7346,0.2588,1,23,17.67,35.9
7347,0.2338,1,23,15.0,35.9
7348,0.2963,1,23,15.98,35.9
7349,0.313,1,23,14.98,35.9
7350,0.2468,1,23,14.6,35.9
7351,0.2771,1,23,15.4,35.9
7352,0.2423,1,23,14.15,35.9
7353,0.3472,1,23,14.77,35.9
7354,0.3576,1,23,42.73,36.0
7355,0.469,1,23,41.32,36.0
7356,0.5749,1,23,71.19,36.0
7357,0.74,1,23,43.01,36.0
7358,0.8745,1,23,71.15,36.0
7359,0.9625,1,23,42.19,36.1
7360,0.9976,1,23,16.64,36.1
7361,0.9977,1,23,13.58,36.1
7362,0.9869,1,23,14.2,36.1
7363,0.9882,1,23,16.3,36.1
7364,0.9917,1,23,11.22,36.1
7365,0.9836,1,23,18.25,36.2
7366,0.9835,1,23,11.03,36.2
7367,0.985,1,23,18.07,36.2
7368,0.9867,1,23,11.69,36.2
7369,0.9858,1,23,14.37,36.2
7370,0.9941,1,23,13.42,36.3
7371,0.9875,1,23,15.06,36.3
7372,0.9743,1,23,14.3,36.3
7373,0.9922,1,23,12.52,36.3
7374,0.9856,1,23,14.6,36.3
7375,0.9799,1,23,13.28,36.3
7376,0.9844,1,23,16.5,36.4
7377,0.9914,1,23,14.37,36.4
7378,0.9921,1,23,20.43,36.4
7379,0.9961,1,23,13.19,36.4
7380,0.9797,1,23,14.02,36.4
7381,0.9949,1,23,15.2,36.4
7382,0.985,1,23,14.66,36.4
7383,0.9939,1,23,12.87,36.4
7384,0.9941,1,23,14.75,36.4
7385,0.9869,1,23,13.78,36.4
7386,0.9763,1,23,14.32,36.4
7387,0.9846,1,23,14.25,36.5
7388,0.9805,1,23,15.46,36.5
7389,0.9791,1,23,14.37,36.5
7390,0.9802,1,23,15.24,36.5
7391,0.9795,1,23,14.25,36.5
7392,0.9777,1,23,14.51,36.5
7393,0.9744,1,23,14.56,36.5
7394,0.998,1,23,18.69,36.5
7395,0.9707,1,23,10.03,36.6
7396,0.9381,1,23,14.31,36.6
7397,0.9218,1,23,14.27,36.6
7398,0.9324,1,23,14.64,36.5
7399,0.9235,1,23,16.15,36.5
7400,0.9337,1,23,50.17,36.5
7401,0.9277,1,23,11.09,36.5
7402,0.9257,1,23,21.71,36.5
7403,0.9253,1,23,21.38,36.5
7404,0.9375,1,23,20.52,36.6
7405,0.9429,1,23,15.1,36.6
7406,0.9521,1,23,14.57,36.7
7407,0.9701,1,23,15.45,36.7
7408,0.9411,1,23,14.47,36.7
7409,0.9303,1,23,15.33,36.6
7410,0.9324,1,23,15.6,36.6
7411,0.9393,1,23,18.38,36.6
7412,0.9426,1,23,14.29,36.7
7413,0.972,1,23,15.96,36.7
7414,0.9524,1,23,14.6,36.7
7415,0.9378,1,23,14.5,36.7
7416,0.9446,1,23,14.66,36.7
7417,0.9281,1,23,14.62,36.7
7418,0.9164,1,23,13.83,36.7
7419,0.9453,1,23,15.17,36.7
7420,0.938,1,23,16.03,36.7
7421,0.9643,1,23,14.97,36.7
7422,0.9782,1,23,16.6,36.7
7423,0.9327,1,23,15.24,36.7
7424,0.93,1,23,14.99,36.7
7425,0.9325,1,23,14.74,36.7
7426,0.8815,1,23,14.63,36.8
7427,0.884,1,23,14.94,36.8
7428,0.8034,1,23,14.22,36.8
7429,0.8078,1,23,15.02,36.8
7430,0.8661,1,23,17.47,36.8
7431,0.7929,1,23,15.02,36.8
7432,0.7993,1,23,15.78,36.8
7433,0.8396,1,23,14.77,36.8
7434,0.7975,1,23,14.28,36.9
7435,0.8218,1,23,18.07,36.9
7436,0.7995,1,23,15.02,36.9
7437,0.8072,1,23,14.73,36.9
7438,0.817,1,23,13.96,36.9
7439,0.8405,1,23,26.56,36.9
7440,0.8014,1,23,15.3,36.8
7441,0.8169,1,23,17.46,36.8
7442,0.8002,1,23,15.54,36.8
7443,0.803,1,23,14.55,36.9
7444,0.8182,1,23,15.29,36.9
7445,0.8271,1,23,15.17,36.9
7446,0.8007,1,23,16.57,36.9
7447,0.8101,1,23,25.65,36.9
7448,0.7961,1,23,17.49,37.0
7449,0.7975,1,23,14.75,37.0
7450,0.8205,1,23,15.23,37.0
7451,0.8031,1,23,17.66,36.9
7452,0.8102,1,23,14.74,36.9
7453,0.7932,1,23,14.93,36.9
7454,0.8791,1,23,15.63,36.9
7455,0.8115,1,23,14.42,36.9
7456,0.8035,1,23,15.97,36.9
7457,0.804,1,23,15.04,36.9
