time_s,cpu,s_on,br,net_kbps,temp_c
23750,0.1256,0,0,14.8,0.0
23751,0.0995,0,0,14.66,0.0
23752,0.127,0,0,15.42,-0.10000000000000142
23753,0.103,0,0,14.54,-0.10000000000000142
23754,0.1046,0,0,14.56,-0.10000000000000142
23755,0.4872,0,0,51.7,0.3000000000000007
23756,0.4782,0,0,54.39,0.3999999999999986
23757,0.486,0,0,50.64,0.3999999999999986
23758,0.4545,0,0,16.06,0.3999999999999986
23759,0.1742,0,0,14.92,0.3999999999999986
23760,0.1343,0,0,14.46,0.3999999999999986
23761,0.1923,0,0,22.6,0.3999999999999986
23762,0.1301,0,0,14.93,0.3000000000000007
23763,0.1751,0,0,15.04,0.3000000000000007
23764,0.1218,0,0,14.5,0.3000000000000007
23765,0.1187,0,0,14.72,0.3000000000000007
23766,0.1245,0,0,15.9,0.3000000000000007
23767,0.1301,0,0,14.57,0.3000000000000007
23768,0.132,0,0,14.88,0.3999999999999986
23769,0.0967,0,0,13.67,0.3999999999999986
23770,0.108,0,0,13.87,0.3000000000000007
23771,0.1183,0,0,15.05,0.3000000000000007
23772,0.1158,0,0,14.36,0.3000000000000007
23773,0.1251,0,0,14.52,0.3000000000000007
23774,0.1241,0,0,14.73,0.3000000000000007
23775,0.1071,0,0,14.61,0.3000000000000007
23776,0.1395,0,0,15.23,0.3000000000000007
23777,0.0858,0,0,14.6,0.3000000000000007
23778,0.1778,0,0,16.34,0.3000000000000007
23779,0.1066,0,0,14.97,0.3000000000000007
23780,0.1336,0,0,14.73,0.3000000000000007
23781,0.1338,0,0,14.79,0.3000000000000007
23782,0.1529,0,0,15.07,0.3000000000000007
23783,0.126,0,0,15.03,0.3000000000000007
23784,0.1014,0,0,14.93,0.1999999999999993
23785,0.1146,0,0,14.98,0.1999999999999993
23786,0.1,0,0,14.67,0.1999999999999993
23787,0.1315,0,0,15.04,0.1999999999999993
23788,0.1614,0,0,15.55,0.1999999999999993
23789,0.116,0,0,15.23,0.1999999999999993
23790,0.1119,0,0,14.8,0.1999999999999993
23791,0.1493,0,0,15.03,0.1999999999999993
23792,0.106,0,0,14.77,0.1999999999999993
23793,0.1062,0,0,14.4,0.1999999999999993
23794,0.1242,0,0,14.78,0.1999999999999993
23795,0.1036,0,0,14.82,0.1999999999999993
23796,0.109,0,0,14.93,0.1999999999999993
23797,0.1104,0,0,14.25,0.1999999999999993
23798,0.1041,0,0,14.61,0.1999999999999993
23799,0.1442,0,0,15.06,0.1999999999999993
23800,0.1019,0,0,14.83,0.1999999999999993
23801,0.1176,0,0,14.8,0.10000000000000142
23802,0.1043,0,0,14.72,0.10000000000000142
23803,0.1332,0,0,15.02,0.10000000000000142
23804,0.1123,0,0,14.74,0.10000000000000142
23805,0.1039,0,0,14.85,0.10000000000000142
23806,0.1368,0,0,14.82,0.10000000000000142
23807,0.1365,0,0,14.46,0.10000000000000142
23808,0.1068,0,0,14.76,0.10000000000000142
23809,0.1187,0,0,14.98,0.10000000000000142
23810,0.1225,0,0,16.04,0.10000000000000142
23811,0.1242,0,0,14.65,0.10000000000000142
23812,0.1049,0,0,14.81,0.10000000000000142
23813,0.1114,0,0,15.18,0.10000000000000142
23814,0.0917,0,0,14.67,0.10000000000000142
23815,0.1249,0,0,14.83,0.0
23816,0.0972,0,0,14.86,0.0
23817,0.1097,0,0,14.81,0.0
23818,0.1091,0,0,14.62,0.0
23819,0.103,0,0,14.93,0.0
23820,0.101,0,0,14.46,0.10000000000000142
23821,0.1193,0,0,14.58,0.10000000000000142
23822,0.1011,0,0,14.8,0.10000000000000142
23823,0.1387,0,0,14.94,0.0
23824,0.1091,0,0,14.93,0.0
23825,0.1036,0,0,14.13,0.0
23826,0.0956,0,0,15.01,0.0
23827,0.1434,0,0,14.91,0.0
23828,0.1157,0,0,15.05,0.0
23829,0.1106,0,0,14.84,0.0
23830,0.1317,0,0,14.82,0.0
23831,0.1214,0,0,14.82,0.0
23832,0.1132,0,0,15.16,0.0
23833,0.1148,0,0,14.66,0.0
23834,0.1007,0,0,15.07,0.0
23835,0.1176,0,0,15.34,0.0
23836,0.0988,0,0,14.83,0.0
23837,0.1039,0,0,14.82,0.0
23838,0.1215,0,0,14.69,0.0
23839,0.1924,0,0,14.71,0.0
23840,0.1112,0,0,14.91,-0.10000000000000142
23841,0.1563,0,0,14.93,-0.10000000000000142
23842,0.1136,0,0,14.84,-0.10000000000000142
23843,0.126,0,0,15.05,-0.10000000000000142
23844,0.0991,0,0,15.23,-0.10000000000000142
23845,0.1031,0,0,14.63,-0.10000000000000142
23846,0.1115,0,0,15.73,-0.10000000000000142
23847,0.1012,0,0,14.45,-0.10000000000000142
23848,0.1221,0,0,14.35,-0.10000000000000142
23849,0.0958,0,0,14.63,-0.10000000000000142
23850,0.0916,0,0,14.82,-0.10000000000000142
23851,0.0987,0,0,14.76,-0.1999999999999993
23852,0.101,0,0,14.81,-0.1999999999999993
23853,0.0991,0,0,14.43,-0.1999999999999993
23854,0.0946,0,0,14.26,-0.10000000000000142
23855,0.1056,0,0,14.88,-0.10000000000000142
23856,0.1328,0,0,14.83,-0.10000000000000142
23857,0.1016,0,0,14.33,-0.1999999999999993
23858,0.1228,0,0,15.08,-0.1999999999999993
23859,0.0948,0,0,14.62,-0.1999999999999993
23860,0.0988,0,0,14.5,-0.1999999999999993
23861,0.113,0,0,14.77,-0.1999999999999993
23862,0.1066,0,0,14.34,-0.1999999999999993
23863,0.0998,0,0,14.55,-0.1999999999999993
23864,0.1282,0,0,14.95,-0.1999999999999993
23865,0.1309,0,0,15.33,-0.1999999999999993
23866,0.1178,0,0,14.63,-0.1999999999999993
23867,0.1125,0,0,15.13,-0.1999999999999993
23868,0.0989,0,0,14.77,-0.1999999999999993
23869,0.1125,0,0,14.82,-0.1999999999999993
23870,0.1258,0,0,14.6,-0.3000000000000007
23871,0.2752,0,0,14.98,-0.3000000000000007
23872,0.2061,0,0,14.24,-0.3000000000000007
23873,0.2532,0,0,13.77,-0.1999999999999993
23874,0.2784,0,0,14.84,-0.1999999999999993
23875,0.1975,0,0,14.64,-0.1999999999999993
23876,0.1132,0,0,14.45,-0.3000000000000007
23877,0.1145,0,0,15.79,-0.3000000000000007
23878,0.1152,0,0,13.53,-0.3000000000000007
23879,0.1258,0,0,13.7,-0.3000000000000007
23880,0.1289,0,0,14.18,-0.3000000000000007
23881,0.1082,0,0,14.22,-0.3000000000000007
23882,0.1281,0,0,14.3,-0.3000000000000007
23883,0.1626,0,0,14.17,-0.3000000000000007
23884,0.1124,0,0,13.93,-0.3000000000000007
23885,0.1083,0,0,14.6,-0.3000000000000007
23886,0.1111,0,0,14.36,-0.3000000000000007
23887,0.1156,0,0,14.79,-0.1999999999999993
23888,0.0939,0,0,13.83,-0.1999999999999993
23889,0.1011,0,0,14.81,-0.1999999999999993
23890,0.0984,0,0,14.22,-0.1999999999999993
23891,0.147,0,0,14.41,-0.1999999999999993
23892,0.16,0,0,17.89,-0.1999999999999993
23893,0.1048,0,0,14.83,-0.10000000000000142
23894,0.1007,0,0,14.75,-0.10000000000000142
23895,0.1066,0,0,14.16,-0.10000000000000142
23896,0.1036,0,0,14.42,0.0
23897,0.1029,0,0,13.24,0.0
23898,0.0925,0,0,14.5,0.1999999999999993
23899,0.0,0,0,0.0,-25.0
23900,0.0904,0,0,14.17,0.5
23901,0.0916,0,0,13.65,0.6000000000000014
23902,0.1124,0,0,14.36,0.6000000000000014
23903,0.0932,0,0,14.95,0.6999999999999993
23904,0.1966,0,0,12.8,0.6999999999999993
23905,0.0913,0,0,13.21,0.6999999999999993
23906,0.1069,0,0,13.89,0.6999999999999993
23907,0.1036,0,0,14.44,0.6999999999999993
23908,0.149,0,0,13.99,0.6999999999999993
23909,0.1037,0,0,14.53,0.8000000000000007
23910,0.0919,0,0,14.32,0.8000000000000007
23911,0.1163,0,0,14.06,0.8000000000000007
23912,0.1418,0,0,12.96,0.8999999999999986
23913,0.0909,0,0,11.24,0.8999999999999986
23914,0.1333,0,0,12.83,1.0
23915,0.1187,0,0,14.19,1.0
23916,0.1131,0,0,13.31,1.0
23917,0.0961,0,0,13.53,1.0
23918,0.149,0,0,13.68,1.0
23919,0.0929,0,0,14.22,1.0
23920,0.1037,0,0,13.73,1.0
23921,0.1014,0,0,14.38,1.0
23922,0.0914,0,0,15.36,1.0
23923,0.1152,0,0,13.98,1.0
23924,0.0974,0,0,14.3,1.0
23925,0.0967,0,0,13.67,1.0
23926,0.0923,0,0,14.22,1.0
23927,0.1391,0,0,14.22,1.0
23928,0.0977,0,0,13.89,1.0
23929,0.0929,0,0,14.33,1.0
23930,0.0913,0,0,15.03,1.0
23931,0.1128,0,0,13.58,1.0
23932,0.1008,0,0,12.7,1.0
23933,0.1017,0,0,13.32,1.0
23934,0.0907,0,0,13.77,1.1000000000000014
23935,0.1118,0,0,14.41,1.1000000000000014
23936,0.1328,0,0,14.33,1.1000000000000014
23937,0.1491,0,0,14.49,1.1999999999999993
23938,0.1049,0,0,14.26,1.1999999999999993
23939,0.1194,0,0,14.58,1.1999999999999993
23940,0.113,0,0,15.14,1.1999999999999993
23941,0.1137,0,0,14.48,1.1999999999999993
23942,0.1072,0,0,15.7,1.1999999999999993
23943,0.1149,0,0,14.51,1.1999999999999993
23944,0.113,0,0,14.9,1.1999999999999993
23945,0.0996,0,0,14.25,1.1999999999999993
23946,0.1274,0,0,14.7,1.1999999999999993
23947,0.1331,0,0,14.72,1.1999999999999993
23948,0.1122,0,0,14.8,1.1999999999999993
23949,0.1096,0,0,14.84,1.1999999999999993
23950,0.1155,0,0,14.9,1.1999999999999993
23951,0.1009,0,0,14.6,1.1999999999999993
23952,0.1213,0,0,14.33,1.1999999999999993
23953,0.1025,0,0,14.11,1.3000000000000007
23954,0.1529,0,0,15.01,1.3000000000000007
23955,0.1028,0,0,14.12,1.3000000000000007
23956,0.11,0,0,14.76,1.3000000000000007
23957,0.1137,0,0,14.67,1.3000000000000007
23958,0.1039,0,0,14.62,1.3000000000000007
23959,0.096,0,0,14.44,1.3000000000000007
23960,0.1169,0,0,14.6,1.3000000000000007
23961,0.1379,0,0,15.32,1.3000000000000007
23962,0.1146,0,0,14.68,1.3000000000000007
23963,0.0926,0,0,15.57,1.3000000000000007
23964,0.086,0,0,14.98,1.3000000000000007
23965,0.1054,0,0,14.79,1.3000000000000007
23966,0.0966,0,0,14.67,1.3000000000000007
23967,0.1303,0,0,15.29,1.3000000000000007
23968,0.0977,0,0,14.78,1.3000000000000007
23969,0.0935,0,0,14.65,1.3000000000000007
23970,0.1191,0,0,15.39,1.3000000000000007
23971,0.1225,0,0,14.44,1.3000000000000007
23972,0.0936,0,0,14.45,1.3000000000000007
23973,0.1043,0,0,14.46,1.1999999999999993
23974,0.0969,0,0,14.97,1.1999999999999993
23975,0.0995,0,0,14.31,1.1999999999999993
23976,0.1723,0,0,14.63,1.1999999999999993
23977,0.1599,0,0,14.75,1.1999999999999993
23978,0.1116,0,0,14.95,1.1999999999999993
23979,0.1677,0,0,22.12,1.1999999999999993
23980,0.0955,0,0,15.13,1.1999999999999993
23981,0.1326,0,0,15.7,1.1999999999999993
23982,0.1041,0,0,14.63,1.1999999999999993
23983,0.1058,0,0,15.15,1.1999999999999993
23984,0.1202,0,0,16.01,1.1999999999999993
23985,0.1478,0,0,14.47,1.1999999999999993
23986,0.099,0,0,15.09,1.1999999999999993
23987,0.141,0,0,14.85,1.1999999999999993
23988,0.1084,0,0,14.3,1.1999999999999993
23989,0.117,0,0,14.93,1.1999999999999993
23990,0.1184,0,0,15.21,1.3000000000000007
23991,0.1334,0,0,14.68,1.3000000000000007
23992,0.1144,0,0,14.34,1.1999999999999993
23993,0.1133,0,0,16.1,1.1999999999999993
23994,0.1471,0,0,14.42,1.1999999999999993
23995,0.1111,0,0,14.8,1.1999999999999993
23996,0.1121,0,0,14.75,1.1999999999999993
23997,0.0973,0,0,14.26,1.1999999999999993
23998,0.1088,0,0,14.69,1.1999999999999993
23999,0.1013,0,0,14.08,1.1999999999999993
24000,0.1323,0,0,14.75,1.1999999999999993
24001,0.1081,0,0,14.72,1.1999999999999993
24002,0.0927,0,0,14.69,1.1999999999999993
24003,0.1118,0,0,14.73,1.1999999999999993
24004,0.1078,0,0,14.42,1.1999999999999993
24005,0.1085,0,0,14.67,1.1999999999999993
24006,0.0929,0,0,14.48,1.1999999999999993
24007,0.1386,0,0,15.23,1.1999999999999993
24008,0.11,0,0,15.36,1.1999999999999993
24009,0.1067,0,0,13.56,1.1000000000000014
24010,0.1173,0,0,15.08,1.1000000000000014
24011,0.1064,0,0,14.44,1.1000000000000014
24012,0.1042,0,0,14.28,1.1000000000000014
24013,0.11,0,0,15.34,1.1000000000000014
24014,0.0931,0,0,14.45,1.1000000000000014
24015,0.1351,0,0,14.75,1.1000000000000014
24016,0.1262,0,0,14.88,1.1000000000000014
24017,0.0967,0,0,15.53,1.1999999999999993
24018,0.1334,0,0,14.88,1.1999999999999993
24019,0.1026,0,0,14.46,1.1999999999999993
24020,0.1043,0,0,14.69,1.1000000000000014
24021,0.1567,0,0,13.77,1.1000000000000014
24022,0.1097,0,0,14.77,1.1000000000000014
24023,0.1574,0,0,14.67,1.1000000000000014
24024,0.1197,0,0,14.97,1.1000000000000014
24025,0.1155,0,0,15.37,1.1000000000000014
24026,0.1171,0,0,15.38,1.1000000000000014
24027,0.1143,0,0,14.32,1.1000000000000014
24028,0.1113,0,0,14.46,1.1000000000000014
24029,0.1029,0,0,14.58,1.1000000000000014
24030,0.1158,0,0,13.91,1.1000000000000014
24031,0.208,0,0,21.26,1.1000000000000014
24032,0.1137,0,0,14.45,1.1000000000000014
24033,0.108,0,0,14.58,1.1000000000000014
24034,0.1452,0,0,15.33,1.1000000000000014
24035,0.136,0,0,14.63,1.1000000000000014
24036,0.0953,0,0,14.88,1.1000000000000014
24037,0.137,0,0,14.91,1.1000000000000014
24038,0.0919,0,0,15.57,1.1000000000000014
24039,0.1074,0,0,14.88,1.1000000000000014
24040,0.1014,0,0,14.83,1.1000000000000014
24041,0.1625,0,0,14.88,1.1000000000000014
24042,0.1063,0,0,14.22,1.1000000000000014
24043,0.0999,0,0,14.73,1.1000000000000014
24044,0.1349,0,0,15.03,1.1000000000000014
24045,0.1072,0,0,15.01,1.0
24046,0.1131,0,0,14.25,1.0
24047,0.1069,0,0,14.93,1.0
24048,0.1154,0,0,15.12,1.0
24049,0.0861,0,0,14.58,1.0
24050,0.1108,0,0,14.77,1.0
24051,0.145,0,0,14.74,1.0
24052,0.1338,0,0,15.15,1.0
24053,0.1062,0,0,14.67,1.0
24054,0.1064,0,0,14.91,1.0
24055,0.1024,0,0,14.48,1.0
24056,0.1344,0,0,14.77,1.0
24057,0.1282,0,0,14.57,1.0
24058,0.1346,0,0,14.8,1.0
24059,0.1348,0,0,14.35,1.0
24060,0.0995,0,0,14.4,1.0
24061,0.1009,0,0,13.96,1.0
24062,0.1055,0,0,14.68,1.0
24063,0.112,0,0,14.68,1.0
24064,0.1011,0,0,14.3,1.0
24065,0.1141,0,0,14.8,1.0
24066,0.0898,0,0,14.67,1.0
24067,0.1189,0,0,14.82,1.0
24068,0.147,0,0,14.76,0.8999999999999986
24069,0.0961,0,0,14.78,0.8999999999999986
24070,0.107,0,0,14.63,0.8999999999999986
24071,0.0838,0,0,14.03,0.8999999999999986
24072,0.1051,0,0,14.33,0.8999999999999986
24073,0.0939,0,0,14.34,0.8999999999999986
24074,0.1284,0,0,14.97,0.8999999999999986
24075,0.0923,0,0,14.52,0.8999999999999986
24076,0.0914,0,0,14.57,0.8999999999999986
24077,0.1205,0,0,14.66,0.8999999999999986
24078,0.0973,0,0,14.88,0.8999999999999986
24079,0.1079,0,0,14.71,0.8999999999999986
24080,0.1033,0,0,14.14,0.8999999999999986
24081,0.1045,0,0,14.22,0.8999999999999986
24082,0.0941,0,0,15.02,0.8999999999999986
24083,0.1014,0,0,14.2,0.8999999999999986
24084,0.1002,0,0,14.74,0.8999999999999986
24085,0.1082,0,0,13.67,0.8999999999999986
24086,0.1246,0,0,14.38,0.8999999999999986
24087,0.098,0,0,14.75,0.8999999999999986
24088,0.1016,0,0,14.82,0.8999999999999986
24089,0.1111,0,0,14.3,0.8999999999999986
24090,0.122,0,0,14.9,0.8999999999999986
24091,0.109,0,0,14.96,0.8999999999999986
24092,0.102,0,0,14.88,0.8999999999999986
24093,0.1743,0,0,15.84,0.8999999999999986
24094,0.0998,0,0,14.92,0.8999999999999986
24095,0.1379,0,0,14.84,0.8000000000000007
24096,0.1113,0,0,15.18,0.8000000000000007
24097,0.0982,0,0,14.47,0.8000000000000007
24098,0.1059,0,0,14.69,0.8000000000000007
24099,0.1022,0,0,14.93,0.8000000000000007
24100,0.1784,0,0,14.73,0.8000000000000007
24101,0.0994,0,0,14.79,0.8000000000000007
24102,0.1122,0,0,15.0,0.8000000000000007
24103,0.12,0,0,14.71,0.8000000000000007
24104,0.1002,0,0,14.89,0.8000000000000007
24105,0.1207,0,0,14.36,0.8000000000000007
24106,0.1032,0,0,14.92,0.8000000000000007
24107,0.0997,0,0,15.02,0.8000000000000007
24108,0.1369,0,0,15.0,0.8000000000000007
24109,0.114,0,0,13.99,0.8000000000000007
24110,0.1063,0,0,14.7,0.8000000000000007
24111,0.1062,0,0,15.03,0.8000000000000007
24112,0.096,0,0,15.03,0.8000000000000007
24113,0.091,0,0,14.22,0.8000000000000007
24114,0.155,0,0,14.92,0.8000000000000007
24115,0.1154,0,0,13.59,0.8000000000000007
24116,0.1196,0,0,14.56,0.8000000000000007
24117,0.1033,0,0,14.31,0.8000000000000007
24118,0.1176,0,0,14.63,0.6999999999999993
24119,0.1002,0,0,14.93,0.6999999999999993
24120,0.1178,0,0,15.09,0.8000000000000007
24121,0.1031,0,0,14.88,0.8000000000000007
24122,0.1384,0,0,14.69,0.8000000000000007
24123,0.1107,0,0,14.52,0.6999999999999993
24124,0.102,0,0,14.77,0.6999999999999993
24125,0.1027,0,0,14.63,0.6999999999999993
24126,0.1104,0,0,14.74,0.6999999999999993
24127,0.1029,0,0,15.26,0.6999999999999993
24128,0.1039,0,0,15.03,0.6999999999999993
24129,0.1023,0,0,14.58,0.6999999999999993
24130,0.1961,0,0,14.23,0.6999999999999993
24131,0.106,0,0,14.45,0.6999999999999993
24132,0.1086,0,0,15.01,0.6999999999999993
24133,0.1045,0,0,15.09,0.6999999999999993
24134,0.105,0,0,14.63,0.6999999999999993
24135,0.0995,0,0,15.04,0.6999999999999993
24136,0.1051,0,0,15.14,0.6999999999999993
24137,0.1717,0,0,14.43,0.6999999999999993
24138,0.0998,0,0,14.42,0.6999999999999993
24139,0.1023,0,0,14.99,0.6999999999999993
24140,0.1366,0,0,14.53,0.6999999999999993
24141,0.1005,0,0,14.33,0.6999999999999993
24142,0.1552,0,0,14.23,0.6999999999999993
24143,0.114,0,0,14.09,0.6999999999999993
24144,0.1043,0,0,14.67,0.6999999999999993
24145,0.1658,0,0,14.78,0.6999999999999993
24146,0.1306,0,0,14.42,0.6999999999999993
24147,0.0878,0,0,15.2,0.6999999999999993
24148,0.101,0,0,14.18,0.6000000000000014
24149,0.0986,0,0,14.61,0.6000000000000014
24150,0.1191,0,0,14.41,0.6000000000000014
24151,0.0917,0,0,14.37,0.6000000000000014
24152,0.1229,0,0,14.73,0.6000000000000014
24153,0.0898,0,0,14.14,0.6000000000000014
24154,0.1433,0,0,14.56,0.6000000000000014
24155,0.0883,0,0,14.52,0.6000000000000014
24156,0.1093,0,0,14.08,0.6000000000000014
24157,0.0855,0,0,14.8,0.6000000000000014
24158,0.1451,0,0,14.75,0.6000000000000014
24159,0.1059,0,0,14.88,0.6000000000000014
24160,0.1014,0,0,14.48,0.6000000000000014
24161,0.0987,0,0,14.73,0.6000000000000014
24162,0.1032,0,0,13.81,0.6000000000000014
24163,0.1066,0,0,14.33,0.6000000000000014
24164,0.1049,0,0,15.17,0.6000000000000014
24165,0.1098,0,0,14.88,0.5
24166,0.1014,0,0,14.93,0.5
24167,0.1285,0,0,15.4,0.5
24168,0.0936,0,0,14.52,0.6000000000000014
24169,0.0985,0,0,14.86,0.6000000000000014
24170,0.1286,0,0,14.92,0.6000000000000014
24171,0.1036,0,0,14.52,0.6000000000000014
24172,0.1154,0,0,15.08,0.6000000000000014
24173,0.1125,0,0,14.73,0.5
24174,0.1545,0,0,14.93,0.5
24175,0.1268,0,0,14.78,0.5
24176,0.0988,0,0,13.66,0.6000000000000014
24177,0.1028,0,0,14.67,0.6000000000000014
24178,0.096,0,0,14.46,0.6000000000000014
24179,0.1167,0,0,14.73,0.5
24180,0.139,0,0,14.98,0.5
24181,0.105,0,0,14.23,0.5
24182,0.1308,0,0,14.82,0.6000000000000014
24183,0.0949,0,0,14.72,0.6000000000000014
24184,0.1078,0,0,14.13,0.5
24185,0.1704,0,0,14.84,0.5
24186,0.1061,0,0,14.79,0.5
24187,0.1247,0,0,14.73,0.5
24188,0.1463,0,0,14.48,0.5
24189,0.0903,0,0,14.42,0.5
24190,0.1061,0,0,14.78,0.5
24191,0.1032,0,0,14.11,0.5
24192,0.0983,0,0,14.46,0.5
24193,0.12,0,0,14.83,0.5
24194,0.1623,0,0,14.58,0.5
24195,0.1164,0,0,14.62,0.5
24196,0.1052,0,0,14.98,0.3999999999999986
24197,0.1196,0,0,14.45,0.3999999999999986
24198,0.0966,0,0,14.98,0.5
24199,0.0975,0,0,15.3,0.5
24200,0.1163,0,0,14.66,0.5
24201,0.0947,0,0,14.53,0.3999999999999986
24202,0.1074,0,0,14.52,0.3999999999999986
24203,0.0992,0,0,14.78,0.3999999999999986
24204,0.0969,0,0,14.94,0.5
24205,0.1525,0,0,15.12,0.5
24206,0.1181,0,0,14.48,0.5
24207,0.1045,0,0,14.95,0.3999999999999986
24208,0.1074,0,0,14.64,0.3999999999999986
24209,0.1019,0,0,14.85,0.3999999999999986
24210,0.1229,0,0,14.37,0.3999999999999986
24211,0.1023,0,0,12.93,0.3999999999999986
24212,0.1027,0,0,13.52,0.3999999999999986
24213,0.136,0,0,14.67,0.3999999999999986
24214,0.1356,0,0,14.77,0.3999999999999986
24215,0.0936,0,0,14.11,0.3999999999999986
24216,0.1122,0,0,14.68,0.3999999999999986
24217,0.0978,0,0,14.6,0.3999999999999986
24218,0.1311,0,0,14.86,0.3000000000000007
24219,0.1069,0,0,14.7,0.3000000000000007
24220,0.1212,0,0,14.73,0.3999999999999986
24221,0.1085,0,0,16.0,0.3999999999999986
24222,0.1255,0,0,14.45,0.3999999999999986
24223,0.0959,0,0,14.75,0.3999999999999986
24224,0.1206,0,0,14.57,0.3999999999999986
24225,0.1004,0,0,15.25,0.3999999999999986
24226,0.1044,0,0,15.0,0.3999999999999986
24227,0.1274,0,0,14.08,0.3999999999999986
24228,0.1483,0,0,14.95,0.3999999999999986
24229,0.1102,0,0,14.01,0.3000000000000007
24230,0.1111,0,0,14.1,0.3000000000000007
24231,0.0979,0,0,14.32,0.3000000000000007
24232,0.1078,0,0,15.06,0.3999999999999986
24233,0.104,0,0,14.53,0.3999999999999986
24234,0.2033,0,0,14.88,0.3000000000000007
24235,0.1924,0,0,16.14,0.3000000000000007
24236,0.0964,0,0,14.62,0.3000000000000007
24237,0.0976,0,0,14.63,0.3000000000000007
24238,0.0909,0,0,14.63,0.3000000000000007
24239,0.1004,0,0,14.78,0.3000000000000007
24240,0.1193,0,0,14.72,0.3000000000000007
24241,0.0919,0,0,14.73,0.3000000000000007
24242,0.1436,0,0,14.82,0.3000000000000007
24243,0.109,0,0,14.64,0.3000000000000007
24244,0.109,0,0,14.82,0.3000000000000007
24245,0.1182,0,0,15.33,0.3000000000000007
24246,0.088,0,0,15.2,0.1999999999999993
24247,0.1334,0,0,14.58,0.1999999999999993
24248,0.0978,0,0,14.75,0.3000000000000007
24249,0.1171,0,0,13.92,0.3000000000000007
24250,0.1478,0,0,14.65,0.3000000000000007
24251,0.1143,0,0,14.06,0.1999999999999993
24252,0.1057,0,0,14.74,0.1999999999999993
24253,0.1014,0,0,14.72,0.1999999999999993
24254,0.1042,0,0,15.54,0.1999999999999993
24255,0.104,0,0,14.88,0.1999999999999993
24256,0.0977,0,0,14.48,0.1999999999999993
24257,0.1107,0,0,14.76,0.3000000000000007
24258,0.1469,0,0,14.03,0.3000000000000007
24259,0.1324,0,0,13.05,0.3000000000000007
24260,0.0986,0,0,14.73,0.1999999999999993
24261,0.1186,0,0,14.72,0.1999999999999993
24262,0.1096,0,0,14.76,0.1999999999999993
24263,0.1065,0,0,14.92,0.1999999999999993
24264,0.1131,0,0,15.09,0.1999999999999993
24265,0.1568,0,0,14.69,0.1999999999999993
24266,0.1137,0,0,14.72,0.1999999999999993
24267,0.0945,0,0,14.7,0.1999999999999993
24268,0.0991,0,0,14.73,0.1999999999999993
24269,0.1342,0,0,15.03,0.1999999999999993
24270,0.0932,0,0,14.52,0.1999999999999993
24271,0.1022,0,0,14.68,0.1999999999999993
24272,0.1281,0,0,14.55,0.1999999999999993
24273,0.1205,0,0,14.35,0.1999999999999993
24274,0.1257,0,0,15.42,0.1999999999999993
24275,0.1348,0,0,14.65,0.1999999999999993
24276,0.0989,0,0,14.88,0.1999999999999993
24277,0.0978,0,0,14.91,0.1999999999999993
24278,0.1062,0,0,14.52,0.1999999999999993
24279,0.1227,0,0,14.51,0.1999999999999993
24280,0.0999,0,0,15.75,0.1999999999999993
24281,0.0991,0,0,14.71,0.1999999999999993
24282,0.0965,0,0,14.26,0.1999999999999993
24283,0.1528,0,0,16.43,0.1999999999999993
24284,0.1059,0,0,14.99,0.1999999999999993
24285,0.1072,0,0,14.96,0.10000000000000142
24286,0.1477,0,0,14.58,0.10000000000000142
24287,0.0991,0,0,14.73,0.10000000000000142
24288,0.0989,0,0,14.8,0.10000000000000142
24289,0.1029,0,0,14.65,0.10000000000000142
24290,0.0991,0,0,14.52,0.10000000000000142
24291,0.1114,0,0,14.99,0.10000000000000142
24292,0.1003,0,0,14.55,0.10000000000000142
24293,0.1757,0,0,14.27,0.10000000000000142
24294,0.1655,0,0,14.36,0.10000000000000142
24295,0.125,0,0,14.58,0.10000000000000142
24296,0.1141,0,0,14.88,0.10000000000000142
24297,0.1066,0,0,14.51,0.10000000000000142
24298,0.1098,0,0,14.99,0.10000000000000142
24299,0.1279,0,0,14.54,0.10000000000000142
24300,0.1496,0,0,14.92,0.10000000000000142
24301,0.145,0,0,14.0,0.0
24302,0.1162,0,0,14.16,0.0
24303,0.1079,0,0,14.53,0.0
24304,0.1142,0,0,14.28,0.0
24305,0.1271,0,0,14.91,0.0
24306,0.1175,0,0,14.77,0.0
24307,0.1281,0,0,19.37,0.10000000000000142
24308,0.1541,0,0,14.52,0.10000000000000142
24309,0.1034,0,0,14.45,0.10000000000000142
24310,0.1054,0,0,14.72,0.10000000000000142
24311,0.0934,0,0,14.24,0.10000000000000142
24312,0.0906,0,0,14.76,0.0
24313,0.0951,0,0,14.22,0.0
24314,0.1413,0,0,15.08,0.0
24315,0.1291,0,0,14.73,0.0
24316,0.1171,0,0,14.72,0.0
24317,0.1126,0,0,14.58,0.0
24318,0.1071,0,0,14.82,0.10000000000000142
24319,0.1427,0,0,14.92,0.10000000000000142
24320,0.1068,0,0,14.73,0.10000000000000142
24321,0.1049,0,0,16.09,0.0
24322,0.0962,0,0,14.63,0.0
24323,0.1233,0,0,15.27,0.0
24324,0.1135,0,0,14.68,0.0
24325,0.0997,0,0,15.1,0.0
24326,0.104,0,0,14.33,0.0
24327,0.1018,0,0,14.83,0.0
24328,0.1088,0,0,14.73,0.0
24329,0.1216,0,0,14.42,0.0
24330,0.0869,0,0,14.37,0.0
24331,0.1074,0,0,14.33,0.0
24332,0.1416,0,0,14.51,0.0
